Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%)
146458,2.34,0.00,16.19,8,0.17,2053,0.00,0.00,13.07,16,34.84,34.00,147,3.77,-10.96,5.85,1.46,0.00,-2.01,2.75,0.74,0.00,0.00,15.20,33.4,11.8
146555,3.91,0.00,16.19,8,0.17,2055,0.00,0.00,13.07,16,34.49,34.00,147,3.77,-10.98,5.83,1.46,0.00,-2.01,2.35,0.72,0.00,0.00,15.50,33.4,11.8
146651,3.12,0.00,15.85,8,0.17,2036,0.00,0.00,13.07,16,34.14,33.50,147,3.77,-10.96,5.76,1.46,0.00,-2.01,2.75,0.72,0.00,0.00,15.80,33.5,11.8
146746,2.34,0.00,15.39,8,0.17,1992,0.00,0.00,13.07,16,34.14,33.50,147,3.77,-10.96,5.73,1.46,0.00,-1.70,2.35,0.72,0.00,0.00,15.90,33.4,11.8
146842,0.78,0.00,14.81,8,0.17,2005,0.00,0.00,13.07,16,34.49,34.00,147,3.77,-10.94,5.73,1.46,0.00,-1.70,2.35,0.72,0.00,0.00,15.80,33.4,11.8
146938,0.78,0.00,14.47,8,0.17,2028,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.94,5.75,1.46,0.00,-2.01,2.35,0.72,0.00,0.00,15.30,33.4,11.8
147035,0.00,0.00,14.36,8,0.17,1994,0.00,0.00,13.07,16,33.79,33.00,147,3.77,-10.94,5.79,1.46,0.00,-1.70,2.35,0.74,0.00,0.00,14.90,33.4,11.8
147131,-0.78,0.00,14.24,8,0.17,1968,0.00,0.00,13.07,16,33.79,33.00,147,3.77,-10.94,5.79,1.46,0.00,-1.70,2.35,0.72,0.00,0.00,14.70,33.4,11.8
147226,-1.56,0.00,14.24,8,0.18,1980,0.00,0.00,13.07,16,34.14,33.50,147,3.77,-10.94,5.79,1.46,0.00,-1.70,2.75,0.72,0.00,0.00,14.60,33.4,11.8
147322,0.00,0.00,14.24,8,0.17,2016,0.00,0.00,13.07,16,34.49,34.00,147,3.77,-10.96,5.73,1.46,0.00,-2.01,2.35,0.72,0.00,0.00,14.60,33.4,11.8
147418,0.00,0.00,14.47,8,0.17,2010,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.96,5.73,1.46,0.00,-2.01,2.35,0.74,0.00,0.00,14.70,33.4,11.8
147514,0.00,0.00,14.70,8,0.18,2043,0.00,0.00,13.07,16,33.79,33.50,147,3.77,-10.94,5.73,1.46,0.00,-1.70,2.75,0.72,0.00,0.00,14.70,33.4,11.8
147610,0.78,0.00,14.70,8,0.18,1985,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.96,5.85,1.46,0.00,-1.70,2.35,0.72,0.00,0.00,14.70,33.4,11.8
147706,0.78,0.00,14.81,8,0.17,2001,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.94,5.73,1.46,0.00,-2.01,2.35,0.72,0.00,0.00,14.80,33.4,11.8
147802,0.78,0.00,14.81,8,0.18,2003,0.00,0.00,13.07,16,34.49,34.00,147,3.77,-10.96,5.93,1.46,0.00,-2.01,2.35,0.74,0.00,0.00,14.80,33.4,11.8
147898,0.78,0.00,14.81,8,0.18,2006,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.94,5.83,1.46,0.00,-2.01,2.35,0.74,0.00,0.00,14.90,33.4,11.8
147995,0.00,0.00,14.81,8,0.18,1988,0.00,0.00,13.07,16,33.79,34.00,147,3.77,-10.94,5.79,1.46,0.00,-1.70,2.75,0.72,0.00,0.00,14.90,33.4,11.8
148091,0.78,0.00,14.70,8,0.18,1988,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.96,5.79,1.46,0.00,-1.70,2.35,0.72,0.00,0.00,14.80,33.4,11.8
148186,-0.78,0.00,14.59,8,0.17,2017,0.00,0.00,13.07,16,34.49,34.00,147,3.77,-10.96,5.79,1.46,0.00,-2.01,2.35,0.72,0.00,0.00,14.80,33.4,11.8
148283,-0.78,0.00,14.24,8,0.17,2029,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.96,5.73,1.46,0.00,-2.01,2.35,0.72,0.00,0.00,14.80,33.4,11.8
148378,-1.56,0.00,14.36,8,0.17,1995,0.00,0.00,13.07,16,33.79,34.00,147,3.77,-10.96,5.73,1.46,0.00,-1.70,2.35,0.72,0.00,0.00,14.70,33.4,11.8
148474,-3.12,0.00,14.24,8,0.17,1980,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.94,5.79,1.46,0.00,-1.70,2.35,0.72,0.00,0.00,14.60,33.4,11.8
148570,-3.91,0.00,14.24,8,0.17,2010,0.00,0.00,13.07,16,34.49,34.00,147,3.77,-10.96,5.79,1.46,0.00,-2.01,2.35,0.72,0.00,0.00,14.60,33.4,11.8
148666,-2.34,0.00,14.13,8,0.18,2022,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.93,5.83,1.46,0.00,-2.01,2.75,0.74,0.00,0.00,14.60,33.4,11.8
148762,-2.34,0.00,14.36,8,0.19,1995,0.00,0.00,13.07,16,34.14,34.00,147,3.77,-10.83,5.97,1.48,0.00,-2.01,3.14,0.74,0.00,0.00,14.60,33.4,11.8
148857,-1.56,0.00,14.81,8,0.20,2007,0.00,0.00,13.07,16,34.14,34.00,147,3.92,-10.69,6.65,1.52,0.00,-2.01,3.14,0.76,0.00,0.00,14.60,33.4,11.8
148954,-1.56,0.00,14.81,8,0.21,2043,0.00,0.00,13.06,16,34.49,34.00,147,4.06,-10.54,6.97,1.54,0.00,-2.01,3.92,0.78,0.00,0.00,14.70,33.4,11.8
149050,-1.56,0.00,14.81,8,0.23,2040,0.00,0.00,13.06,16,34.49,34.00,147,4.21,-10.35,7.59,1.58,0.00,-2.01,4.31,0.78,0.00,0.00,14.80,33.4,11.8
149146,-0.78,0.00,14.81,8,0.25,2035,0.00,0.00,13.06,16,34.49,34.00,147,4.35,-10.07,8.26,1.60,0.00,-2.01,4.71,0.80,0.00,0.00,15.00,33.4,11.8
149241,-0.78,0.00,14.93,8,0.26,2082,0.00,0.00,13.06,16,34.84,34.50,147,4.79,-9.82,8.73,1.66,0.00,-2.01,5.10,0.82,0.00,0.00,15.00,33.4,11.8
149337,0.00,0.00,14.81,8,0.27,2097,0.00,0.00,13.06,16,35.20,34.50,147,4.93,-9.65,9.36,1.66,0.00,-2.01,5.10,0.82,0.00,0.00,15.10,33.4,11.8
149433,0.00,0.00,14.81,8,0.28,2114,0.00,0.00,13.06,16,34.84,34.50,147,5.08,-9.46,9.66,1.70,0.00,-2.01,5.49,0.82,0.00,0.00,15.00,33.4,11.8
149530,0.00,0.00,14.81,8,0.29,2120,0.00,0.00,13.06,16,34.84,34.50,147,5.22,-9.34,10.18,1.72,0.00,-2.01,5.49,0.82,0.00,0.00,14.90,33.4,11.8
149626,0.00,0.00,14.81,8,0.29,2146,0.00,0.00,13.06,16,35.55,35.00,147,5.37,-9.26,10.19,1.72,0.00,-2.01,5.49,0.82,0.00,0.00,14.90,33.4,11.8
149721,0.00,0.00,14.70,8,0.29,2201,0.00,0.00,13.06,16,35.90,35.50,147,5.37,-9.22,10.57,1.74,0.00,-2.01,5.49,0.82,0.00,0.00,14.90,33.4,11.8
149817,0.00,0.00,14.70,8,0.30,2224,0.00,0.00,13.06,16,35.90,35.50,147,5.51,-9.17,10.85,1.76,0.00,-2.01,5.49,0.82,0.00,0.00,14.80,33.4,11.8
149914,0.78,0.00,14.81,8,0.30,2214,0.00,0.00,13.06,16,35.90,35.50,147,5.66,-9.09,11.13,1.76,0.00,-2.01,5.49,0.82,0.00,0.00,14.80,33.4,11.8
150009,0.78,0.00,14.81,8,0.30,2278,0.00,0.00,13.06,16,36.60,36.50,147,5.66,-9.07,11.19,1.78,0.00,-2.01,5.49,0.82,0.00,0.00,14.80,33.4,11.8
150105,0.00,0.00,14.81,8,0.30,2325,0.00,0.00,13.06,16,36.95,36.50,147,5.66,-9.03,11.62,1.80,0.00,-2.01,5.49,0.82,0.00,0.00,14.90,33.4,11.8
150201,0.00,0.00,14.70,8,0.31,2333,0.00,0.00,13.06,16,36.95,36.50,147,5.66,-9.20,12.13,1.82,0.00,-2.01,3.14,0.78,0.00,0.00,14.80,33.4,11.8
150298,0.78,0.00,14.59,8,0.28,2328,0.00,0.00,13.06,16,37.30,36.50,147,5.22,-9.82,9.79,1.68,0.00,-2.01,2.75,0.74,0.00,0.00,14.80,33.4,11.8
150393,-0.78,0.00,14.70,8,0.23,2357,0.00,0.00,14.02,16,37.66,37.50,147,4.79,-10.23,8.98,1.64,0.00,-2.01,1.96,0.72,0.00,0.00,14.80,33.4,11.8
150489,-3.91,0.00,14.47,8,0.22,2380,0.00,0.00,13.07,16,35.55,37.50,147,4.35,-10.64,8.47,1.60,0.00,-2.01,0.00,0.64,0.00,0.00,14.80,33.4,11.8
150585,0.00,0.00,13.67,10,0.18,2370,0.00,0.00,13.07,16,27.11,29.50,147,3.92,-11.08,6.33,1.48,0.00,-2.01,0.00,0.64,0.00,0.00,14.60,33.4,11.8
150681,0.00,0.00,13.55,10,0.14,2325,0.00,0.00,13.07,16,20.43,24.50,147,3.48,-11.31,5.93,1.44,0.00,-2.01,0.00,0.64,0.00,0.00,14.30,33.4,11.8
150777,0.00,0.00,13.67,10,0.14,2344,0.00,0.00,13.07,16,15.51,15.50,147,3.34,-11.33,5.39,1.44,0.00,-2.01,0.00,0.64,0.00,0.00,14.00,33.4,11.8
150873,0.00,0.00,14.24,10,0.14,2365,0.00,0.00,13.07,16,15.51,15.50,147,3.48,-11.22,5.52,1.46,0.00,-2.01,0.00,0.64,0.00,0.00,13.90,33.7,11.9
150969,0.00,0.00,15.27,10,0.15,2346,0.00,0.00,13.07,16,15.16,15.00,147,3.48,-11.14,5.83,1.46,0.00,-2.01,0.00,0.64,0.00,0.00,14.00,33.8,11.9
151065,0.00,0.00,16.42,10,0.14,2287,0.00,0.00,13.07,16,15.16,15.00,147,3.63,-11.16,5.65,1.42,0.00,-2.01,0.00,0.64,0.00,0.00,14.50,33.9,11.9
151161,0.00,0.00,19.52,10,0.13,2282,0.00,0.00,13.07,16,15.16,15.00,147,3.48,-11.18,4.96,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,15.90,33.9,12.0
151257,0.00,0.00,21.02,10,0.13,2272,0.00,0.00,13.07,16,15.16,15.00,147,3.48,-11.18,5.02,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,17.10,33.9,12.0
151352,0.00,0.00,24.12,10,0.13,2252,0.00,0.00,13.07,16,15.16,15.00,147,3.48,-11.20,4.98,1.40,0.00,-2.01,0.00,0.64,0.00,0.00,19.70,34.0,12.0
151449,0.00,0.00,23.77,10,0.13,2232,0.00,0.00,13.07,16,15.16,15.00,147,3.48,-11.25,4.77,1.38,0.00,-2.01,0.00,0.64,0.00,0.00,21.20,33.9,12.0
151545,0.00,0.00,23.54,10,0.12,2215,0.00,0.00,13.07,16,15.16,15.00,147,3.48,-11.27,4.52,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,25.00,33.9,12.0
151640,0.00,0.00,23.66,10,0.12,2206,0.00,0.00,13.07,16,15.16,15.00,147,3.34,-11.29,4.46,1.36,0.00,-2.01,0.00,0.64,0.00,0.00,29.90,33.9,12.0
151737,0.00,0.00,23.43,10,0.12,2171,0.00,0.00,13.07,16,14.80,14.50,147,3.34,-11.33,4.37,1.34,0.00,-2.01,0.00,0.64,0.00,0.00,33.50,33.9,12.0
151834,0.00,0.00,23.77,10,0.12,2170,0.00,0.00,13.07,16,14.80,14.50,147,3.34,-11.37,4.30,1.34,0.00,-2.01,0.00,0.64,0.00,0.00,46.80,33.9,12.0
151928,0.00,0.00,23.54,10,0.12,2138,0.00,0.00,13.07,16,14.80,14.50,147,3.34,-11.37,4.18,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,59.20,33.9,12.0
152026,0.00,0.00,23.66,10,0.12,2137,0.00,0.00,13.07,16,14.80,14.50,147,3.34,-11.37,4.16,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,70.80,33.9,12.0
152121,0.00,0.00,23.66,10,0.12,2106,0.00,0.00,13.07,16,14.80,14.50,147,3.34,-11.35,4.16,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,78.50,33.9,12.0
152218,0.00,0.00,23.89,10,0.12,2105,0.00,0.00,13.07,16,14.80,14.50,147,3.34,-11.33,4.17,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,85.80,33.9,12.0
152313,0.00,0.00,23.77,10,0.12,2069,0.00,0.00,13.07,16,14.80,14.50,147,3.34,-11.31,4.18,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,85.80,34.2,12.1
152410,0.00,0.00,24.00,10,0.12,2069,0.00,0.00,13.07,16,14.80,14.50,149,3.34,-11.33,4.16,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,92.40,34.3,12.1
152505,0.00,0.00,23.89,10,0.12,2034,0.00,0.00,13.07,16,14.80,14.50,149,3.34,-11.29,4.14,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,95.50,34.3,12.1
152601,0.00,0.00,24.00,10,0.12,2016,0.00,0.00,13.07,16,14.45,14.00,149,3.34,-11.31,4.14,1.32,0.00,-2.01,0.00,0.64,0.00,0.00,96.00,34.3,12.1
152697,0.00,0.00,23.89,10,0.12,2006,0.00,0.00,13.07,16,14.45,14.00,149,3.34,-11.27,4.14,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,96.00,34.3,12.1
152793,0.00,0.00,23.89,10,0.13,1992,0.00,0.00,13.07,16,14.45,14.00,149,3.34,-11.29,4.18,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,96.00,34.3,12.1
152889,0.00,0.00,23.77,10,0.13,1973,0.00,0.00,13.07,16,14.45,14.00,149,3.34,-11.29,4.18,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,96.00,34.4,12.1
152985,0.00,0.00,23.77,10,0.14,1808,0.00,0.00,13.07,16,14.10,14.00,149,3.34,-11.35,4.16,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,96.00,34.4,12.1
153080,0.00,0.00,23.89,10,0.15,1756,0.00,0.00,13.07,16,14.10,14.00,149,3.34,-11.27,4.16,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,96.00,34.4,12.2
153177,0.00,0.00,23.77,10,0.17,1530,0.00,0.00,13.07,16,14.10,14.00,149,3.48,-11.06,4.24,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,96.00,34.5,12.2
153272,0.00,0.00,23.89,10,0.19,1407,0.00,0.00,13.07,16,14.10,22.00,149,3.63,-10.89,4.32,1.34,0.00,-1.70,0.00,0.64,0.00,0.00,96.00,34.4,12.2
153368,0.00,0.00,23.89,10,0.20,1274,0.00,0.00,13.07,16,14.10,22.00,149,3.92,-10.75,4.16,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,34.4,12.1
153465,0.00,0.00,23.89,10,0.22,1160,0.00,0.00,12.26,16,14.10,22.00,149,4.06,-10.48,4.18,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,99.90,34.4,12.1
153561,0.00,0.00,23.89,10,0.21,1219,0.00,0.00,13.06,16,14.10,19.50,149,4.21,-10.54,4.27,1.32,0.00,-1.70,0.00,0.64,0.00,0.00,84.00,34.4,12.1
153657,0.00,0.00,24.00,10,0.19,1231,0.00,0.00,13.07,16,14.10,17.00,149,4.06,-10.69,3.91,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,31.90,34.4,12.1
153752,0.00,0.00,23.66,10,0.19,1235,0.00,0.00,13.07,16,14.10,16.50,149,3.92,-10.79,3.86,1.30,0.00,-1.70,0.00,0.64,0.00,0.00,31.00,34.4,12.1
153848,0.00,0.00,23.20,10,0.19,1192,0.00,0.00,13.07,16,14.10,22.00,149,3.92,-10.81,3.78,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,30.90,34.4,12.1
153944,0.00,0.00,20.90,10,0.19,1171,0.00,0.00,13.07,16,14.10,21.50,149,3.92,-10.81,3.78,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,28.70,34.4,12.1
154040,-0.78,0.00,15.39,8,0.20,1160,0.00,0.00,13.07,16,14.10,22.00,149,3.92,-10.81,3.75,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,25.40,34.4,12.1
154135,-3.91,0.00,14.01,8,0.20,1109,0.00,0.00,13.07,16,14.10,22.00,149,3.92,-10.79,3.69,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,22.90,34.4,12.1
154232,-4.69,0.00,12.40,8,0.20,1101,0.00,0.00,13.07,16,14.10,22.00,149,3.92,-10.79,3.67,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,19.90,34.4,12.2
154328,-4.69,0.00,12.52,8,0.20,1141,0.00,0.00,13.07,16,14.10,22.00,149,3.92,-10.77,3.62,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,17.90,34.5,12.2
154423,-4.69,0.00,12.52,8,0.21,1056,0.00,0.00,13.07,16,14.10,22.00,149,3.92,-10.75,3.62,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,16.60,34.5,12.2
154519,-4.69,0.00,12.86,8,0.21,1040,0.00,0.00,13.07,16,14.10,22.00,149,3.92,-10.71,3.60,1.28,0.00,-1.70,0.00,0.64,0.00,0.00,15.60,34.4,12.1
154615,-4.69,0.00,13.21,8,0.21,1028,0.00,0.00,13.06,16,14.10,22.00,149,4.06,-10.67,3.55,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.90,34.4,12.1
154711,-4.69,0.00,13.78,8,0.21,1014,0.00,0.00,13.07,16,14.10,22.00,149,4.06,-10.62,3.55,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.90,34.4,12.1
154807,-4.69,0.00,13.78,8,0.21,1001,0.00,0.00,13.07,16,14.10,22.00,149,4.06,-10.62,3.51,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,34.4,12.1
154903,-4.69,0.00,14.01,8,0.21,996,0.00,0.00,13.07,16,14.10,22.00,149,4.06,-10.60,3.44,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
154999,-4.69,0.00,14.13,8,0.21,978,0.00,0.00,13.07,16,14.10,22.00,149,4.21,-10.58,3.39,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.30,34.4,12.1
155095,-4.69,0.00,14.24,8,0.21,960,0.00,0.00,13.07,16,14.10,22.00,149,4.06,-10.52,3.33,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.30,34.4,12.1
155191,-4.69,0.00,14.24,8,0.21,941,0.00,0.00,13.07,16,14.10,22.00,149,4.21,-10.50,3.30,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
155286,-4.69,0.00,14.47,8,0.21,938,0.00,0.00,13.07,16,14.10,22.00,149,4.21,-10.48,3.30,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
155382,-4.69,0.00,14.47,8,0.21,926,0.00,0.00,13.07,16,14.10,22.00,149,4.21,-10.44,3.33,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,34.4,12.1
155478,-4.69,0.00,14.47,8,0.21,911,0.00,0.00,13.06,16,14.10,22.00,149,4.21,-10.40,3.30,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
155574,-4.69,0.00,14.47,8,0.22,913,0.00,0.00,13.07,16,14.10,22.00,149,4.35,-10.42,3.30,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
155670,-4.69,0.00,14.36,8,0.21,920,0.00,0.00,13.07,16,14.10,22.00,149,4.35,-10.40,3.25,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
155766,-4.69,0.00,14.24,8,0.21,919,0.00,0.00,13.07,16,14.10,22.00,149,4.35,-10.44,3.25,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
155863,-5.47,0.00,14.36,8,0.21,899,0.00,0.00,13.07,16,14.10,22.00,149,4.21,-10.40,3.18,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
155958,-4.69,0.00,14.36,8,0.21,904,0.00,0.00,13.07,16,14.10,22.00,149,4.35,-10.46,3.21,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
156054,-5.47,0.00,14.36,8,0.21,903,0.00,0.00,13.07,16,14.10,22.00,149,4.35,-10.44,3.18,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
156150,-5.47,0.00,14.24,8,0.21,895,0.00,0.00,13.07,16,14.10,21.50,149,4.21,-10.40,3.18,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
156246,-5.47,0.00,14.24,8,0.21,885,0.00,0.00,13.07,16,14.10,22.00,149,4.21,-10.40,3.18,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
156342,-5.47,0.00,14.24,8,0.22,890,0.00,0.00,13.07,16,14.10,22.00,147,4.35,-10.42,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
156437,-5.47,0.00,14.24,8,0.22,886,0.00,0.00,13.07,16,14.10,20.50,147,4.35,-10.40,3.18,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
156534,-5.47,0.00,14.36,8,0.22,872,0.00,0.00,13.07,16,14.10,20.00,147,4.35,-10.38,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
156629,-5.47,0.00,14.24,8,0.21,874,0.00,0.00,13.07,16,14.10,21.00,147,4.35,-10.40,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
156725,-5.47,0.00,14.36,8,0.22,871,0.00,0.00,13.07,16,14.10,21.00,147,4.35,-10.36,3.14,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
156821,-5.47,0.00,14.47,8,0.22,862,0.00,0.00,13.07,16,14.10,20.50,147,4.35,-10.33,3.18,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
156917,-5.47,0.00,14.59,8,0.22,857,0.00,0.00,13.07,16,14.10,20.00,147,4.35,-10.31,3.16,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
157013,-5.47,0.00,14.36,8,0.22,854,0.00,0.00,13.07,16,14.10,20.00,147,4.35,-10.31,3.16,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
157109,-5.47,0.00,14.59,8,0.22,857,0.00,0.00,13.07,16,14.10,20.50,147,4.50,-10.25,3.14,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.40,34.4,12.1
157204,-5.47,0.00,14.59,8,0.22,847,0.00,0.00,13.07,16,14.10,20.00,147,4.50,-10.27,3.12,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.60,34.4,12.1
157300,-5.47,0.00,14.59,8,0.22,856,0.00,0.00,13.07,16,14.10,19.00,147,4.50,-10.27,3.09,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
157397,-5.47,0.00,14.59,8,0.23,823,0.00,0.00,13.06,16,14.10,20.50,147,4.50,-10.19,3.07,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.2
157492,-5.47,0.00,14.70,8,0.25,825,0.00,0.00,12.09,16,14.10,20.00,147,4.64,-10.04,3.28,1.26,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
157589,-5.47,0.00,14.36,8,0.24,838,0.00,0.00,13.57,16,14.10,16.50,147,4.64,-10.06,3.45,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
157685,-5.47,0.00,14.47,8,0.22,881,0.00,0.00,13.07,16,14.10,14.00,147,4.64,-10.11,3.27,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
157781,-5.47,0.00,14.47,8,0.22,876,0.00,0.00,13.07,16,14.10,16.00,147,4.50,-10.21,3.12,1.24,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
157876,-5.47,0.00,14.47,8,0.22,857,0.00,0.00,13.07,16,14.10,16.50,147,4.50,-10.21,3.12,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
157972,-5.47,0.00,14.36,8,0.22,851,0.00,0.00,13.07,16,14.10,16.50,147,4.50,-10.17,3.18,1.22,0.00,-1.70,0.00,0.64,0.00,0.00,14.50,34.4,12.1
158068,-6.25,0.00,14.47,8,0.24,842,0.00,0.00,13.06,16,14.10,17.50,147,4.50,-10.11,3.23,1.28,0.00,-1.70,0.78,0.68,0.00,0.00,14.50,34.4,12.1
158163,-5.47,0.00,14.36,8,0.29,851,0.00,0.00,11.61,16,14.45,14.00,147,4.64,-9.82,3.86,1.32,0.00,-1.70,1.96,0.70,0.00,0.00,14.50,34.4,12.1
158260,-5.47,0.00,14.24,8,0.35,867,0.00,0.00,11.52,16,15.51,15.00,147,4.93,-9.07,4.22,1.40,0.00,-1.70,2.35,0.72,0.00,0.00,14.50,34.4,12.1
158356,-6.25,0.00,14.47,8,0.38,906,0.00,0.00,12.01,16,17.27,16.00,147,5.80,-8.53,5.69,1.48,0.00,-1.70,3.14,0.74,0.00,0.00,14.50,34.4,12.1
158452,-7.81,0.00,14.59,8,0.40,952,0.00,0.00,12.38,16,19.38,18.50,147,6.24,-8.22,6.24,1.52,0.00,-1.70,3.53,0.76,0.00,0.00,14.50,34.4,12.1
158547,-10.16,0.00,14.24,8,0.40,1106,0.00,0.00,13.04,16,22.89,21.00,147,6.67,-7.93,7.28,1.54,0.00,-1.70,3.92,0.78,0.00,0.00,14.50,34.4,12.1
158644,-11.72,0.00,13.90,8,0.39,1158,0.00,0.00,13.04,16,25.35,25.00,147,6.82,-7.83,7.59,1.58,0.00,-1.70,3.92,0.78,0.00,0.00,14.40,34.4,12.1
158739,-10.94,0.00,13.32,8,0.39,1249,0.00,0.00,13.04,16,26.41,26.00,147,6.96,-7.77,7.84,1.60,0.00,-1.70,4.31,0.78,0.00,0.00,14.30,34.4,12.1
158836,-10.16,0.00,13.55,8,0.40,1260,0.00,0.00,13.04,16,26.41,26.00,147,6.96,-7.70,8.26,1.62,0.00,-1.70,4.31,0.78,0.00,0.00,14.10,34.4,12.1
158930,-7.81,0.00,13.90,8,0.41,1268,0.00,0.00,13.04,16,26.41,26.50,147,7.11,-7.60,8.44,1.64,0.00,-1.70,4.31,0.80,0.00,0.00,14.20,34.4,12.1
159027,-5.47,0.00,14.93,8,0.42,1261,0.00,0.00,13.04,16,26.41,26.00,147,7.11,-7.44,8.81,1.64,0.00,-1.70,4.71,0.80,0.00,0.00,14.70,34.4,12.1
