Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
25137,0.00,0.00,13.21,7,0.33,1385,57.2,20.2,0.00,0.00,12.22,16,11.29,13.00,73,5.51,-9.15,7.48,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
25233,0.00,0.00,13.21,7,0.33,1374,57.1,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.17,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
25329,0.00,0.00,13.21,7,0.33,1376,57.1,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
25425,0.00,0.00,13.21,7,0.33,1382,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
25521,0.00,0.00,13.09,7,0.33,1382,57.1,20.1,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.70,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
25616,0.00,0.00,13.09,7,0.33,1381,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
25712,0.00,0.00,13.09,7,0.33,1363,57.2,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.17,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
25808,0.00,0.00,13.09,7,0.33,1377,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.70,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
25904,0.00,0.00,13.09,7,0.33,1382,57.1,20.1,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
26000,0.00,0.00,13.09,7,0.33,1373,57.1,20.1,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.17,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
26096,0.00,0.00,13.09,7,0.33,1374,57.1,20.1,0.00,0.00,12.22,16,11.29,13.50,73,5.51,-9.17,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
26197,0.00,0.00,12.98,7,0.33,1373,57.1,20.1,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.17,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
26287,0.00,0.00,12.98,7,0.33,1388,57.1,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.17,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
26383,0.00,0.00,12.98,7,0.33,1370,57.1,20.2,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.15,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
26480,0.00,0.00,12.98,7,0.33,1382,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
26576,0.00,0.00,12.98,7,0.33,1370,57.1,20.1,0.00,0.00,12.22,16,11.29,15.00,73,5.51,-9.17,7.65,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
26672,0.00,0.00,12.98,7,0.33,1368,57.1,20.1,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.17,7.53,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
26768,0.00,0.00,12.98,7,0.34,1353,57.1,20.1,0.00,0.00,12.22,16,11.29,16.50,73,5.51,-9.15,7.65,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,13.80
26863,0.00,0.00,13.09,7,0.34,1363,57.1,20.1,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.13,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,13.90
26959,0.00,0.00,13.21,7,0.34,1358,57.1,20.2,0.00,0.00,12.22,16,11.29,15.50,73,5.66,-9.13,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
27055,0.00,0.00,13.21,7,0.33,1367,57.1,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.13,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
27151,0.00,0.00,13.21,7,0.33,1374,57.2,20.2,0.00,0.00,12.22,16,11.29,13.00,73,5.66,-9.11,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
27247,0.00,0.00,13.21,7,0.34,1376,57.2,20.2,0.00,0.00,12.22,16,11.29,13.50,73,5.66,-9.11,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
27343,0.00,0.00,13.21,7,0.34,1369,57.1,20.2,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.13,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
27439,0.00,0.00,13.21,7,0.33,1375,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.66,-9.11,7.48,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
27535,0.00,0.00,13.09,7,0.33,1369,57.1,20.2,0.00,0.00,12.22,16,11.29,13.00,73,5.66,-9.11,7.65,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
27631,0.00,0.00,13.21,7,0.33,1373,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.13,7.65,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
27727,0.00,0.00,13.32,7,0.33,1384,57.1,20.2,0.00,0.00,12.22,16,11.29,13.50,73,5.51,-9.11,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
27823,0.00,0.00,13.21,7,0.33,1376,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
27919,0.00,0.00,13.21,7,0.33,1386,57.1,20.2,0.00,0.00,12.22,16,11.29,13.00,73,5.51,-9.13,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
28014,0.00,0.00,13.21,7,0.33,1381,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.15,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
28111,0.00,0.00,13.09,7,0.33,1372,57.2,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.13,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
28207,0.00,0.00,13.21,7,0.34,1372,57.1,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
28302,0.00,0.00,13.21,7,0.34,1376,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.66,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
28399,0.00,0.00,13.21,7,0.33,1383,57.1,20.1,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.15,7.70,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
28495,0.00,0.00,13.32,7,0.33,1386,57.1,20.1,0.00,0.00,12.22,16,11.29,13.00,73,5.51,-9.13,7.48,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
28590,0.00,0.00,13.21,7,0.33,1375,57.1,20.1,0.00,0.00,12.22,16,11.29,12.50,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
28686,0.00,0.00,13.32,7,0.33,1377,57.1,20.1,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
28782,0.00,0.00,13.32,7,0.33,1383,57.1,20.1,0.00,0.00,12.22,16,11.29,15.00,73,5.51,-9.15,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
28878,0.00,0.00,13.21,7,0.33,1374,57.1,20.1,0.00,0.00,12.22,16,11.29,15.00,73,5.51,-9.15,7.61,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
28973,0.00,0.00,13.32,7,0.33,1382,57.1,20.1,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
29070,0.00,0.00,13.32,7,0.33,1376,57.1,20.1,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.15,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
29166,0.00,0.00,13.32,7,0.33,1374,57.1,20.2,0.00,0.00,12.22,16,11.29,15.00,73,5.51,-9.13,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
29261,0.00,0.00,13.44,7,0.33,1385,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
29357,0.00,0.00,13.32,7,0.33,1383,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
29453,0.00,0.00,13.44,7,0.33,1383,57.1,20.1,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.15,7.73,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
29549,0.00,0.00,13.55,7,0.33,1380,57.1,20.1,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
29645,0.00,0.00,13.44,7,0.33,1371,57.1,20.1,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
29741,0.00,0.00,13.55,7,0.33,1391,57.1,20.1,0.00,0.00,12.22,16,11.29,13.00,73,5.51,-9.17,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
29837,0.00,0.00,13.55,7,0.33,1395,57.1,20.1,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
29933,0.00,0.00,13.55,7,0.33,1373,57.1,20.2,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.17,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
30029,0.00,0.00,13.67,7,0.33,1390,57.1,20.2,0.00,0.00,12.22,16,11.29,13.50,73,5.51,-9.15,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
30125,0.00,0.00,13.44,7,0.33,1401,57.1,20.2,0.00,0.00,12.22,16,11.29,12.50,73,5.51,-9.18,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
30220,0.00,0.00,13.32,7,0.33,1392,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
30317,0.00,0.00,13.44,7,0.32,1400,57.2,20.2,0.00,0.00,12.22,16,11.29,13.50,73,5.51,-9.18,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
30413,0.00,0.00,13.44,7,0.33,1394,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.18,7.53,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
30509,0.00,0.00,13.32,7,0.33,1382,57.1,20.2,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.18,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
30605,0.00,0.00,13.44,7,0.33,1392,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.18,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
30701,0.00,0.00,13.44,7,0.33,1399,57.1,20.2,0.00,0.00,12.22,16,11.29,13.00,73,5.51,-9.18,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
30797,0.00,0.00,13.44,7,0.33,1384,57.2,20.2,0.00,0.00,12.22,16,11.29,15.00,73,5.51,-9.18,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
30892,0.00,0.00,13.67,7,0.33,1386,57.1,20.2,0.00,0.00,12.22,16,11.29,15.00,73,5.51,-9.18,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
30988,0.00,0.00,13.55,7,0.32,1397,57.1,20.2,0.00,0.00,12.22,16,11.29,13.50,73,5.51,-9.18,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
31085,0.00,0.00,13.55,7,0.33,1403,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.18,7.53,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
31181,0.00,0.00,13.55,7,0.33,1391,57.2,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.18,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
31277,0.00,0.00,13.55,7,0.33,1384,57.2,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.18,7.61,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
31372,0.00,0.00,13.67,7,0.33,1391,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.18,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
31468,0.00,0.00,13.67,7,0.33,1392,57.1,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.18,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
31564,0.00,0.00,13.55,7,0.33,1372,57.2,20.2,0.00,0.00,12.22,16,11.29,16.50,73,5.51,-9.18,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
31659,0.00,0.00,13.67,7,0.33,1379,57.2,20.2,0.00,0.00,12.22,16,11.29,15.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
31756,0.00,0.00,13.67,7,0.33,1387,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.53,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
31852,0.00,0.00,13.55,7,0.33,1365,57.2,20.2,0.00,0.00,12.22,16,11.29,16.50,73,5.51,-9.18,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
31948,0.00,0.00,13.67,7,0.33,1383,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.15,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
32043,0.00,0.00,13.55,7,0.33,1386,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
32139,0.00,0.00,13.55,7,0.32,1387,57.1,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.18,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
32235,0.00,0.00,13.67,7,0.33,1375,57.1,20.2,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.15,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
32331,0.00,0.00,13.67,7,0.32,1374,57.1,20.1,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.15,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
32427,0.00,0.00,13.67,7,0.33,1388,57.1,20.2,0.00,0.00,12.22,16,11.29,13.50,73,5.51,-9.15,7.53,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
32523,0.00,0.00,13.67,7,0.33,1380,57.2,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.17,7.53,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
32619,0.00,0.00,13.67,7,0.33,1373,57.1,20.2,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
32715,0.00,0.00,13.78,7,0.33,1390,57.1,20.2,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
32811,0.00,0.00,13.67,7,0.33,1388,57.1,20.1,0.00,0.00,12.22,16,11.29,13.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
32907,0.00,0.00,13.67,7,0.33,1378,57.1,20.1,0.00,0.00,12.22,16,11.29,14.50,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
33003,0.00,0.00,13.67,7,0.33,1387,57.2,20.2,0.00,0.00,12.22,16,11.29,14.00,73,5.51,-9.17,7.65,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
33098,0.00,0.00,13.67,7,0.33,1371,57.1,20.2,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.17,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
33194,0.00,0.00,13.55,7,0.33,1363,57.1,20.1,0.00,0.00,12.22,16,11.29,16.50,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
33291,0.00,0.00,13.67,7,0.33,1370,57.1,20.1,0.00,0.00,12.22,16,11.29,15.50,73,5.51,-9.13,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
33386,0.00,0.00,13.78,7,0.33,1378,57.1,20.1,0.00,0.00,12.30,16,11.29,16.00,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
33483,0.00,0.00,13.55,7,0.33,1370,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.13,7.65,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
33578,0.00,0.00,13.67,7,0.33,1369,57.1,20.1,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.13,7.53,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
33674,0.00,0.00,13.78,7,0.34,1360,57.1,20.1,0.00,0.00,12.30,16,11.29,16.50,73,5.66,-9.11,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
33770,0.00,0.00,13.90,7,0.34,1360,57.1,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.66,-9.11,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
33866,0.00,0.00,13.78,7,0.34,1368,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.66,-9.09,7.48,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
33962,0.00,0.00,13.78,7,0.34,1361,57.2,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.66,-9.11,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
34057,0.00,0.00,13.78,7,0.33,1354,57.1,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.66,-9.09,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
34154,0.00,0.00,13.78,7,0.34,1347,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.66,-9.09,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
34249,0.00,0.00,13.90,7,0.34,1360,57.1,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.66,-9.09,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
34345,0.00,0.00,14.01,7,0.33,1367,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.66,-9.09,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
34442,0.00,0.00,13.90,7,0.34,1349,57.1,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.66,-9.09,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
34538,0.00,0.00,14.01,7,0.34,1354,57.2,20.2,0.00,0.00,12.30,16,11.29,15.00,73,5.66,-9.07,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
34634,0.00,0.00,13.90,7,0.34,1360,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.66,-9.07,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
34729,0.00,0.00,13.90,7,0.33,1354,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.66,-9.09,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
34826,0.00,0.00,14.01,7,0.34,1367,57.1,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.66,-9.07,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
34921,0.00,0.00,14.01,7,0.34,1371,57.1,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.66,-9.09,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
35017,0.00,0.00,14.01,7,0.33,1375,57.2,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.66,-9.09,7.70,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
35112,0.00,0.00,14.01,7,0.33,1371,57.2,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.66,-9.09,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
35209,0.00,0.00,14.01,7,0.33,1370,57.2,20.2,0.00,0.00,12.30,16,11.29,12.50,73,5.66,-9.09,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
35305,0.00,0.00,13.90,7,0.33,1388,57.2,20.2,0.00,0.00,12.30,16,11.29,11.50,73,5.66,-9.11,7.65,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
35401,0.00,0.00,13.90,7,0.33,1386,57.1,20.2,0.00,0.00,12.30,16,11.29,12.00,73,5.51,-9.15,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
35496,0.00,0.00,13.67,7,0.33,1360,57.1,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.51,-9.13,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
35592,0.00,0.00,13.78,7,0.33,1379,57.1,20.1,0.00,0.00,12.30,16,11.29,13.50,73,5.66,-9.11,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
35689,0.00,0.00,13.55,7,0.33,1383,57.1,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.51,-9.15,7.53,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
35785,0.00,0.00,13.55,7,0.34,1373,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
35881,0.00,0.00,13.67,7,0.33,1374,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.66,-9.11,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
35977,0.00,0.00,13.67,7,0.33,1376,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.00
36073,0.00,0.00,13.78,7,0.33,1379,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,73,5.51,-9.11,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
36168,0.00,0.00,13.90,7,0.32,1380,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
36264,0.00,0.00,13.90,7,0.33,1376,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
36360,0.00,0.00,14.01,7,0.33,1381,57.2,20.2,0.00,0.00,12.30,16,11.29,13.50,73,5.51,-9.15,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
36456,0.00,0.00,14.13,7,0.33,1382,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.15,7.61,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
36552,0.00,0.00,13.90,7,0.33,1377,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
36649,0.00,0.00,14.01,7,0.33,1388,57.2,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.51,-9.17,7.53,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
36744,0.00,0.00,14.01,7,0.33,1393,57.2,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.51,-9.17,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
36841,0.00,0.00,14.01,7,0.33,1385,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
36936,0.00,0.00,13.90,7,0.33,1378,57.2,20.2,0.00,0.00,12.30,16,11.29,14.50,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
37032,0.00,0.00,13.78,7,0.32,1384,57.1,20.2,0.00,0.00,12.30,16,11.29,13.50,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
37128,0.00,0.00,13.90,7,0.33,1393,57.1,20.2,0.00,0.00,12.30,16,11.29,13.00,73,5.51,-9.15,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
37224,0.00,0.00,13.90,7,0.33,1386,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.17,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
37320,0.00,0.00,13.67,7,0.34,1362,57.2,20.2,0.00,0.00,12.30,16,11.29,16.50,73,5.51,-9.15,7.65,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
37415,0.00,0.00,13.78,7,0.33,1370,57.2,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.51,-9.13,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
37512,0.00,0.00,13.78,7,0.33,1378,57.1,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.13,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
37607,0.00,0.00,13.90,7,0.34,1362,57.1,20.2,0.00,0.00,12.30,16,11.29,15.50,73,5.51,-9.13,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
37703,0.00,0.00,14.13,7,0.33,1373,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.13,7.57,1.58,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
37800,0.00,0.00,14.01,7,0.33,1376,57.2,20.2,0.00,0.00,12.30,16,11.29,14.00,73,5.51,-9.13,7.57,1.56,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
