Time,Air/Fuel Correction #1 (%),Battery Voltage (V),Engine Load (g/cyl),Air/Fuel Learning #1 (%),Advance Multiplier,Vehicle Speed (KPH),Neutral Position Switch Signal (On/Off),Primary Wastegate Duty Cycle (%),Intake Air Temperature (B C),Manifold Absolute Pressure (Bar),Air Flow Sensor Voltage (V),Mass Air Flow (g/s),Knock Correction (B BTDC),Engine Speed (RPM),Ignition Timing (B BTDC),Throttle Opening Angle (%),Coolant Temperature (B C),Air/Fuel Sensor #1 (AFR),Air/Fuel Correction #3 (%),Knock Signal #1 (On/Off),Fuel Injector #1 Pulse Width (%),
775588, 147.2, 1, -0.78, 0, 0, 1.24, 0, -4.69, 5.078, 16, 3.42, 0, 809, 10.5, 0, 14.59, 0, 0, 0, 1.55, 0.25, -9.29,
775822, 147.2, 1, -0.78, 0, 0, 1.24, 0, -3.12, 5.078, 16, 3.4, 0, 823, 9, 0, 14.7, 0, 0, 0, 1.58, 0.25, -9.29,
776056, 147.2, 1, -0.78, 0, 0, 1.26, 0, -4.69, 5.078, 16, 3.4, 0, 824, 9, 0, 14.7, 0, 0, 0, 1.41, 0.25, -9.29,
776291, 147.2, 1, -0.78, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.42, 0, 819, 9.5, 0, 14.59, 0, 0, 0, 1.4, 0.25, -9.43,
776510, 147.2, 1, -0.78, 0, 0, 1.24, 0, -3.12, 5.078, 16, 3.38, 0, 824, 9, 0, 14.7, 0, 0, 0, 1.41, 0.25, -9.29,
776744, 147.2, 1, -0.78, 0, 0, 1.26, 0, -4.69, 5.078, 16, 3.4, 0, 810, 10.5, 0, 14.59, 0, 0, 0, 1.38, 0.25, -9.29,
776979, 147.2, 1, -0.78, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.4, 0, 819, 9.5, 0, 14.81, 0, 0, 0, 1.57, 0.25, -9.43,
777213, 147.2, 1, 0, 0, 0, 1.26, 0, -3.12, 5.078, 16, 3.4, 0, 814, 9.5, 0, 14.81, 0, 0, 0, 1.56, 0.25, -9.29,
777447, 147.2, 1, -0.78, 0, 0, 1.24, 0, -3.12, 5.078, 16, 3.38, 0, 827, 8, 0, 14.7, 0, 0, 0, 1.41, 0.25, -9.29,
777682, 147.2, 1, -0.78, 0, 0, 1.26, 0, -3.12, 5.078, 16, 3.4, 0, 829, 8.5, 0, 14.7, 0, 0, 0, 1.42, 0.25, -9.29,
777900, 147.2, 0, 0, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.42, 0, 835, 8, 0, 14.7, 0, 0, 0, 1.43, 0.25, -9.43,
778135, 147.2, 0, 0, 0, 0, 1.24, 0, -4.69, 4.933, 16, 3.42, 0, 844, 7.5, 0, 14.81, 0, 0, 0, 1.44, 0.24, -9.43,
778370, 147.2, 0, 0, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.4, 0, 827, 9.5, 0, 14.81, 0, 0, 0, 1.41, 0.25, -9.43,
778604, 147.2, 0, 0, 0, 0, 1.26, 0, -4.69, 4.933, 16, 3.49, 0, 844, 9, 0.39, 14.7, 0, 0, 0, 1.44, 0.25, -9.43,
778838, 147.2, 0, 0, 0, 0, 1.42, 0, -3.12, 5.659, 16, 5.17, 0, 867, 10.5, 1.96, 14.81, 0, 0, 0, 2.22, 0.36, -8.71,
779057, 147.2, 0, 0, 0, 0, 1.48, 0, -3.12, 6.239, 16, 5.94, 0, 1035, 13.5, 2.75, 14.47, 0, 0, 0, 2.43, 0.34, -8.13,
779291, 147.2, 0, -6.25, 0, 0, 1.68, 0, -3.12, 6.82, 16, 8.96, 0, 1192, 22.5, 5.1, 13.67, 0, 0, 0, 3.56, 0.45, -7.55,
779526, 147.2, 0, -4.69, 0, 0, 1.8, 0, -3.12, 7.98, 16, 11.51, 0, 1351, 28.5, 6.67, 13.9, 0, 0, 0, 4.32, 0.51, -6.38,
779760, 147.2, 0, -4.69, 1, 0, 1.86, 0, -3.12, 8.706, 16, 12.96, 0, 1497, 29, 7.45, 14.47, 0, 0, 0, 4.79, 0.52, -5.66,
779994, 147.2, 0, -1.56, 1, 0, 1.42, 0, -3.12, 8.851, 16, 5.93, 0, 1516, 29.5, 0, 15.5, 0, 0, 0, 3.88, 0.23, -5.51,
780229, 147.2, 0, -3.12, 1, 0, 1.3, 0, -4.69, 4.498, 16, 3.86, 0, 1711, 13.5, 0, 14.81, 0, 0, 0, 2.56, 0.14, -9.87,
780448, 147.2, 0, -9.38, 1, 0, 1.4, 0, -4.69, 3.627, 16, 5.08, 0, 1582, 11.5, 0, 12.75, 0, 0, 0, 2.36, 0.19, -10.74,
780682, 147.2, 0, -8.59, 2, 0, 1.38, 0, -4.69, 3.482, 16, 4.66, 0, 1377, 19, 0, 13.55, 0, 0, 0, 2.06, 0.2, -10.88,
780917, 147.2, 0, -9.38, 2, 0, 1.38, 0, -4.69, 3.337, 16, 4.75, 0, 1340, 19, 0, 14.24, 0, 0, 0, 2, 0.21, -11.03,
781151, 147.2, 0, -7.81, 2, 0, 1.36, 0, -4.69, 3.482, 16, 4.66, 0, 1182, 18.5, 0, 14.7, 0, 0, 0, 2.02, 0.24, -10.88,
781386, 147.2, 0, -9.38, 2, 0, 1.42, 0, -4.69, 3.627, 16, 5.21, 0, 1139, 17.5, 0.78, 14.24, 0, 0, 0, 2.19, 0.27, -10.74,
781605, 147.2, 0, -13.28, 2, 0, 1.46, 0, -4.69, 4.498, 16, 5.72, 0, 1060, 10.5, 1.96, 12.75, 0, 0, 0, 2.04, 0.32, -9.87,
781839, 147.2, 0, -20.31, 3, 0, 1.52, 0, -3.12, 5.514, 16, 6.4, 0, 1168, 15.5, 2.75, 11.83, 0, 0, 0, 2.24, 0.33, -8.85,
782073, 147.2, 0, -21.88, 3, 0, 1.54, 0, -3.12, 5.949, 16, 6.99, 0, 1196, 19, 3.14, 12.86, 0, 0, 0, 2.3, 0.35, -8.42,
782308, 147.2, 0, -13.28, 2, 0, 1.56, 0, -3.12, 6.384, 16, 7.21, 0, 1218, 21.5, 3.14, 15.04, 0, 0, 0, 2.6, 0.36, -7.98,
782542, 147.2, 0, -3.12, 2, 0, 1.58, 0, -3.12, 6.384, 16, 7.46, 0, 1284, 22.5, 3.92, 17.8, 0, 0, 0, 3.01, 0.35, -7.98,
782776, 147.2, 0, -1.56, 2, 0, 1.66, 0, -3.12, 6.239, 16, 8.65, 0, 1398, 25, 5.49, 16.88, 0, 0, 0, 3.58, 0.37, -8.13,
782995, 147.2, 0, -1.56, 2, 0, 1.88, 0, -3.12, 7.69, 16, 12.96, 0, 1519, 29, 7.45, 15.27, 0, 0, 0, 4.54, 0.51, -6.67,
783230, 147.2, 0, -8.59, 2, 0, 1.9, 0, -3.12, 8.416, 16, 13.9, 0, 1620, 29.5, 7.84, 13.55, 0, 0, 0, 4.84, 0.51, -5.95,
783464, 147.2, 0, -3.12, 2, 0, 1.88, 0, -3.12, 9.141, 16, 13.65, 0, 1386, 29.5, 7.84, 15.04, 0, 0, 0, 5.02, 0.59, -5.22,
783699, 147.2, 0, -3.91, 3, 0, 1.88, 0, -3.12, 10.882, 16, 13.78, 0, 1082, 22.5, 8.24, 14.81, 0, 0, 0, 4.85, 0.76, -3.48,
783933, 147.2, 0, -10.16, 3, 0, 1.84, 0, -0.78, 11.898, 16, 12.26, 0, 955, 20.5, 8.63, 13.44, 0, 0, 0, 3.46, 0.77, -2.47,
784167, 147.2, 0, -7.03, 5, 0, 1.9, 0, -0.78, 11.898, 16, 13.9, 0, 1161, 24, 9.41, 13.67, 0, 0, 0, 4.71, 0.72, -2.47,
784386, 147.2, 0, -1.56, 5, 0, 2.02, 0, -0.78, 11.753, 16, 17.19, 0, 1373, 28, 10.98, 15.96, 0, 0, 0, 6.15, 0.75, -2.61,
784621, 147.2, 0, -3.12, 7, 0, 2.06, 0, -0.78, 11.608, 16, 17.79, 0, 1567, 34, 11.37, 15.27, 0, 0, 0, 6.35, 0.68, -2.76,
784855, 147.2, 0, 0, 7, 0, 2.08, 0, -0.78, 11.173, 16, 19.58, 0, 1777, 36.5, 11.37, 15.27, 0, 0, 0, 7.2, 0.66, -3.19,
785089, 147.2, 0, 0, 11, 0, 2.1, 0, -0.78, 10.592, 16, 20.41, 0, 1926, 38.5, 11.37, 14.93, 0, 0, 0, 7.39, 0.64, -3.77,
785324, 147.2, 0, 0, 11, 0, 2.12, 0, -0.78, 10.012, 16, 20.59, 0, 2094, 40.5, 10.98, 14.81, 0, 0, 0, 7.6, 0.59, -4.35,
785543, 147.2, 0, 3.12, 14, 0, 2.16, 0, -0.78, 9.867, 16, 21.97, 0, 2214, 42.5, 10.98, 15.39, 0, 0, 0, 8.03, 0.6, -4.5,
785777, 147.2, 0, 3.12, 14, 0, 2.22, 0, -0.78, 9.867, 16, 24.04, 0, 2393, 44.5, 10.98, 14.93, 0, 0, 0, 8.68, 0.6, -4.5,
786011, 147.2, 0, 3.12, 17, 0, 2.24, 0, -0.78, 9.722, 16, 24.99, 0, 2530, 44.5, 10.98, 14.7, 0, 0, 0, 9.18, 0.59, -4.64,
786246, 147.2, 0, 2.34, 17, 0, 2.28, 0, -0.78, 9.431, 16, 26.42, 0, 2717, 43.5, 11.37, 14.36, 0, 0, 0, 9.85, 0.58, -4.93,
786480, 147.2, 0, 1.56, 19, 1.96, 2.28, 0, -0.78, 9.141, 16, 26.94, 0, 2806, 43.5, 10.98, 14.47, 0, 0, 0, 9.58, 0.58, -5.22,
786714, 147.2, 0, 1.56, 19, 1.57, 2.26, 0, -0.78, 8.561, 16, 25.58, 0, 2970, 44, 9.8, 14.47, 0, 0, 0, 8.87, 0.52, -5.8,
786933, 147.2, 0, -1.56, 22, 0, 2.14, 0, -1.56, 7.69, 16, 21.36, 0, 3081, 44, 7.84, 14.01, 0, 0, 0, 7.89, 0.42, -6.67,
787168, 147.2, 0, 0, 22, 0, 1.66, 0, -4.69, 4.643, 16, 8.69, 0, 3062, 31.5, 0, 14.24, 0, 0, 0, 0, 0.17, -9.72,
787403, 147.2, 0, 0, 24, 0, 1.82, 0, -4.69, 3.627, 16, 12.04, 0, 2864, 13, 0, 14.01, 0, 0, 0, 0, 0.25, -10.74,
787637, 147.2, 1, 0, 24, 0, 1.78, 0, -4.69, 3.918, 16, 11.15, 0, 2447, 11.5, 0, 17.11, 0, 0, 0, 0, 0.27, -10.45,
787871, 147.2, 1, 0, 26, 0, 1.6, 0, -4.69, 3.918, 16, 8.03, 0, 2131, 11.5, 0, 24, 0, 0, 0, 0, 0.23, -10.45,
788090, 147.2, 1, 0, 26, 0, 1.56, 0, -4.69, 3.773, 16, 7.29, 0, 1805, 11.5, 0, 23.66, 0, 0, 0, 0, 0.24, -10.59,
788324, 147.2, 0, 0, 25, 0, 1.54, 0, -4.69, 3.773, 16, 6.84, 0, 1520, 11.5, 0, 23.77, 0, 0, 0, 0, 0.27, -10.59,
788559, 147.2, 0, 0, 25, 0, 1.52, 0, -4.69, 4.063, 16, 6.33, 0, 1240, 18.5, 1.57, 23.66, 0, 0, 0, 2.65, 0.31, -10.3,
788793, 147.2, 0, 0, 26, 0, 1.64, 0, -3.12, 5.369, 16, 8.31, 0, 1396, 16.5, 4.31, 23.77, 0, 0, 0, 3.28, 0.36, -9,
789029, 147.2, 0, 0, 26, 0, 1.72, 0, -3.12, 6.239, 16, 9.74, 0, 1684, 28.5, 5.49, 14.81, 0, 0, 0, 3.95, 0.35, -8.13,
789248, 147.2, 0, -1.56, 25, 0, 1.8, 0, -3.12, 6.239, 16, 11.4, 0, 1881, 34, 6.27, 14.36, 0, 0, 0, 4.82, 0.36, -8.13,
789482, 147.2, 0, 0.78, 25, 0, 1.84, 0, -3.12, 6.675, 16, 12.31, 0, 1760, 32.5, 6.67, 14.93, 0, 0, 0, 4.88, 0.42, -7.69,
792498, 147.2, 1, -4.69, 25, 0, 1.9, 43.6, -3.12, 7.255, 253, 14.02, 0, 1833, 34, 7.84, 29.29, 99.22, 0, 43.6, 5.08, 0.46, -7.11,
792670, 143.6, 0, -0.78, 37, 8.24, 2.54, 0, -0.78, 12.333, 16, 39.3, 0, 3002, 39, 14.51, 14.24, 0, 0, 0, 14.09, 0.79, -2.03,
792889, 143.6, 0, -2.34, 37, 2.35, 2.44, 0, -0.78, 11.318, 16, 34.43, 0, 3078, 41, 10.2, 14.01, 0, 0, 0, 11.82, 0.67, -3.05,
793123, 143.6, 0, 0, 39, 0, 1.78, 0, -0.78, 5.224, 16, 10.04, 0, 3071, 32, 0, 12.06, 0, 0, 0, 0, 0.2, -9.14,
793358, 141.8, 0, 0, 39, 0, 1.92, 0, -1.56, 3.918, 16, 15.05, 0, 2926, 11.5, 0, 11.83, 0, 0, 0, 0, 0.31, -10.45,
793592, 141.8, 1, 0, 42, 0, 1.86, 0, -1.56, 3.918, 16, 13.32, 0, 2499, 11.5, 0, 14.7, 0, 0, 0, 0, 0.32, -10.45,
793827, 141.8, 1, 0, 42, 0, 1.7, 0, -2.34, 4.063, 16, 10.03, 0, 2258, 11.5, 0, 24.46, 0, 0, 0, 0, 0.27, -10.3,
794045, 140, 1, 0, 44, 0, 1.6, 0, -2.34, 3.918, 16, 7.74, 0, 1892, 11.5, 0, 23.89, 0, 0, 0, 0, 0.25, -10.45,
794280, 140, 0, 0, 44, 0, 1.6, 0, -4.69, 3.773, 16, 7.9, 0, 1611, 11.5, 0, 23.77, 0, 0, 0, 0, 0.29, -10.59,
794514, 140, 0, 0, 44, 0, 1.58, 0, -4.69, 4.208, 16, 7.18, 0, 1244, 19, 4.31, 23.89, 0, 0, 0, 3.18, 0.35, -10.16,
794748, 140, 0, 0, 44, 0, 1.84, 0, -3.12, 6.82, 16, 12.48, 0, 1446, 28.5, 6.67, 23.77, 0, 0, 0, 4.01, 0.52, -7.55,
794983, 140, 0, -3.91, 43, 0, 1.9, 0, -3.12, 6.965, 16, 14.15, 0, 2198, 38.5, 6.67, 14.01, 0, 0, 0, 5.63, 0.39, -7.4,
795217, 140, 0, 0.78, 43, 0, 1.96, 0, -3.12, 7.255, 16, 15.33, 0, 2168, 39, 7.45, 15.16, 0, 0, 0, 6.01, 0.42, -7.11,
795436, 138.2, 0, -3.91, 43, 0, 1.92, 0, -3.12, 7.4, 16, 14.99, 0, 2091, 39, 7.84, 14.01, 0, 0, 0, 5.8, 0.43, -6.96,
795671, 138.2, 0, -0.78, 43, 0, 2.06, 0, -3.12, 8.271, 16, 18.57, 0, 2138, 41, 9.41, 14.81, 0, 0, 0, 7.3, 0.52, -6.09,
795905, 138.2, 0, -2.34, 43, 0, 2.08, 0, -3.12, 8.851, 16, 19.26, 0, 2140, 41.5, 9.8, 14.36, 0, 0, 0, 6.85, 0.54, -5.51,
796139, 138.2, 0, -0.78, 43, 0, 2.2, 0, -3.12, 9.722, 16, 23.36, 0, 2166, 41, 12.55, 14.81, 0, 0, 0, 8.78, 0.65, -4.64,
796374, 138.2, 0, -0.78, 44, 0, 2.26, 0, -0.78, 10.882, 16, 25.59, 0, 2188, 41, 13.33, 14.7, 0, 0, 0, 9.34, 0.7, -3.48,
796593, 138.2, 0, -0.78, 44, 0, 2.22, 0, -0.78, 10.882, 16, 24.61, 0, 2228, 42, 11.76, 14.59, 0, 0, 0, 9.03, 0.66, -3.48,
796827, 136.4, 0, 0, 44, 0, 2, 0, -0.78, 9.431, 16, 17.26, 0, 2237, 42.5, 6.67, 14.81, 0, 0, 0, 7.16, 0.46, -4.93,
797061, 136.4, 0, -7.03, 44, 0, 1.88, 0, -1.56, 7.11, 16, 13.9, 0, 2267, 40, 4.71, 13.32, 0, 0, 0, 5.32, 0.37, -7.25,
797296, 136.4, 0, -6.25, 45, 0, 1.72, 0, -3.12, 5.949, 16, 10.45, 0, 2285, 37.5, 3.14, 14.47, 0, 0, 0, 4.39, 0.27, -8.42,
797530, 136.4, 0, -3.91, 45, 0, 1.66, 0, -4.69, 4.933, 16, 8.61, 0, 2276, 34, 2.75, 14.93, 0, 0, 0, 3.4, 0.23, -9.43,
797764, 136.4, 0, 0.78, 46, 0, 1.64, 0, -4.69, 4.643, 16, 8.52, 0, 2280, 34, 2.35, 15.73, 0, 0, 0, 3.89, 0.22, -9.72,
797983, 136.4, 0, 5.47, 46, 0, 1.62, 0, -4.69, 4.353, 16, 8.06, 0, 2255, 34, 1.57, 16.08, 0, 0, 0, 3.85, 0.21, -10.01,
798218, 134.6, 0, 5.47, 46, 0, 1.62, 0, -4.69, 4.063, 16, 8.11, 0, 2244, 34, 1.57, 15.04, 0, 0, 0, 3.83, 0.22, -10.3,
798452, 134.6, 0, 4.69, 46, 0, 1.6, 0, -4.69, 3.918, 16, 8.06, 0, 2226, 34, 1.18, 14.36, 0, 0, 0, 3.8, 0.22, -10.45,
798687, 134.6, 0, 0, 46, 0, 1.56, 0, -4.69, 3.773, 16, 7.21, 0, 2225, 28, 0.39, 13.67, 0, 0, 0, 0, 0.19, -10.59,
798921, 134.6, 0, 0, 46, 0, 1.48, 0, -4.69, 3.482, 16, 5.91, 0, 2190, 13, 0, 15.04, 0, 0, 0, 0, 0.16, -10.88,
799140, 134.6, 0, 0, 46, 0, 1.46, 0, -4.69, 3.627, 16, 6.22, 0, 2199, 11.5, 0, 18.38, 0, 0, 0, 0, 0.17, -10.74,
799374, 134.6, 0, 0, 46, 0, 1.46, 0, -4.69, 3.627, 16, 6.07, 0, 2164, 11.5, 0, 23.08, 0, 0, 0, 0, 0.17, -10.74,
799609, 132.8, 0, 0, 45, 0, 1.4, 0, -4.69, 3.482, 16, 5.29, 0, 2132, 11.5, 0, 23.66, 0, 0, 0, 0, 0.15, -10.88,
799843, 132.8, 0, 0, 45, 0, 1.44, 0, -4.69, 3.482, 16, 5.62, 0, 2113, 11.5, 0, 24, 0, 0, 0, 0, 0.16, -10.88,
800077, 132.8, 0, 0, 45, 0, 1.52, 0, -4.69, 3.773, 16, 6.66, 0, 2094, 12, 1.57, 23.77, 0, 0, 0, 3.13, 0.19, -10.59,
800312, 132.8, 0, 0, 45, 0, 1.56, 0, -4.69, 3.918, 16, 7.21, 0, 2076, 17.5, 1.96, 23.54, 0, 0, 0, 3.54, 0.21, -10.45,
800531, 132.8, 0, 0, 43, 0, 1.56, 0, -4.69, 3.918, 16, 7.46, 0, 2040, 24, 2.35, 23.08, 0, 0, 0, 3.48, 0.22, -10.45,
800765, 132.8, 0, 0, 43, 0, 1.56, 0, -4.69, 3.918, 16, 7.26, 0, 2040, 29.5, 2.35, 15.5, 0, 0, 0, 3.05, 0.21, -10.45,
800999, 132.8, 0, -7.03, 43, 0, 1.56, 0, -4.69, 4.063, 16, 7.37, 0, 2037, 32.5, 2.75, 13.55, 0, 0, 0, 3.04, 0.22, -10.3,
801234, 132.8, 0, -10.94, 43, 0, 1.64, 0, -4.69, 4.208, 16, 8.47, 0, 2044, 33, 3.92, 13.32, 0, 0, 0, 3.49, 0.25, -10.16,
801468, 132.8, 0, -8.59, 42, 0, 1.64, 0, -4.69, 4.788, 16, 8.56, 0, 2022, 33, 3.92, 14.81, 0, 0, 0, 3.45, 0.25, -9.58,
801703, 131, 0, -3.12, 42, 0, 1.52, 0, -4.69, 4.788, 16, 6.95, 0, 2017, 33, 2.75, 15.85, 0, 0, 0, 3.44, 0.21, -9.58,
801921, 131, 0, -0.78, 42, 0, 1.52, 0, -4.69, 4.063, 16, 6.29, 0, 2014, 32, 2.75, 15.39, 0, 0, 0, 3.01, 0.19, -10.3,
802156, 131, 0, 0.78, 42, 0, 1.44, 0, -4.69, 3.773, 16, 5.68, 0, 1984, 32, 0.78, 15.27, 0, 0, 0, 2.96, 0.17, -10.59,
802390, 131, 0, 0, 41, 0, 1.46, 0, -4.69, 3.482, 16, 5.91, 0, 1962, 26, 0.78, 15.96, 0, 0, 0, 0, 0.18, -10.88,
802625, 131, 0, 0, 41, 0, 1.46, 0, -4.69, 3.773, 16, 5.3, 0, 1988, 17.5, 1.18, 17.92, 0, 0, 0, 0, 0.16, -10.59,
802859, 131, 0, 0, 41, 0, 1.5, 0, -4.69, 3.918, 16, 6.01, 0, 1948, 20, 1.96, 23.08, 0, 0, 0, 3.33, 0.19, -10.45,
803078, 131, 0, 0, 41, 0, 1.54, 0, -4.69, 3.773, 16, 6.88, 0, 1928, 26, 2.35, 23.77, 0, 0, 0, 3.29, 0.21, -10.59,
803312, 131, 0, 0, 40, 0, 1.52, 0, -4.69, 3.773, 16, 6.81, 0, 1931, 31, 2.35, 16.65, 0, 0, 0, 3.3, 0.21, -10.59,
803547, 131, 0, -2.34, 40, 0, 1.54, 0, -4.69, 3.773, 16, 6.88, 0, 1921, 31, 1.96, 14.59, 0, 0, 0, 3.28, 0.21, -10.59,
803781, 129.2, 0, 0, 40, 0, 1.42, 0, -4.69, 3.482, 16, 5.36, 0, 1906, 29.5, 0.39, 13.55, 0, 0, 0, 0, 0.17, -10.88,
804015, 129.2, 0, 0, 40, 0, 1.44, 0, -4.69, 3.337, 16, 5.52, 0, 1877, 18, 0.39, 14.01, 0, 0, 0, 0, 0.18, -11.03,
804250, 129.2, 0, 0, 39, 0, 1.38, 0, -4.69, 3.482, 16, 4.85, 0, 1869, 11.5, 0, 17.46, 0, 0, 0, 0, 0.16, -10.88,
804469, 129.2, 0, 0, 39, 0, 1.36, 0, -4.69, 3.337, 16, 4.32, 0, 1839, 11.5, 0, 21.82, 0, 0, 0, 0, 0.14, -11.03,
804703, 129.2, 0, 0, 38, 0, 1.38, 0, -4.69, 3.337, 16, 4.66, 0, 1823, 11.5, 0, 25.15, 0, 0, 0, 0, 0.15, -11.03,
804937, 129.2, 0, 0, 38, 0, 1.4, 0, -4.69, 3.337, 16, 5.08, 0, 1809, 11.5, 0, 24, 0, 0, 0, 0, 0.17, -11.03,
805172, 129.2, 0, 0, 38, 0, 1.4, 0, -4.69, 3.337, 16, 5.21, 0, 1766, 11.5, 0, 24, 0, 0, 0, 0, 0.18, -11.03,
805406, 129.2, 0, 0, 38, 0, 1.4, 0, -4.69, 3.337, 16, 4.91, 0, 1760, 11.5, 0, 23.77, 0, 0, 0, 0, 0.17, -11.03,
805641, 129.2, 0, 0, 38, 0, 1.54, 0, -4.69, 3.773, 16, 6.88, 0, 1757, 13.5, 1.96, 24.12, 0, 0, 0, 3, 0.23, -10.59,
805859, 129.2, 0, 0, 37, 0, 1.54, 0, -4.69, 3.773, 16, 6.77, 0, 1729, 17.5, 1.96, 23.77, 0, 0, 0, 2.95, 0.23, -10.59,
806094, 129.2, 0, 0, 37, 0, 1.42, 0, -4.69, 3.482, 16, 5.43, 0, 1730, 19, 0, 23.43, 0, 0, 0, 0, 0.19, -10.88,
806328, 129.2, 0, 0, 36, 0, 1.42, 0, -4.69, 3.047, 16, 5.21, 0, 1738, 11.5, 0, 14.93, 0, 0, 0, 0, 0.18, -11.32,
806563, 129.2, 0, 0, 36, 0, 1.42, 0, -4.69, 3.337, 16, 5.1, 0, 1715, 11.5, 0, 15.16, 0, 0, 0, 0, 0.18, -11.03,
806797, 129.2, 0, 0, 35, 0, 1.42, 0, -4.69, 3.337, 16, 5.46, 0, 1723, 11.5, 0, 18.15, 0, 0, 0, 0, 0.19, -11.03,
807016, 129.2, 0, 0, 35, 0, 1.42, 0, -4.69, 3.337, 16, 5.36, 0, 1685, 11.5, 0, 22.97, 0, 0, 0, 0, 0.19, -11.03,
807250, 129.2, 0, 0, 35, 0, 1.42, 0, -4.69, 3.337, 16, 5.21, 0, 1682, 11.5, 0, 25.27, 0, 0, 0, 0, 0.19, -11.03,
807485, 127.4, 0, 0, 35, 0, 1.44, 0, -4.69, 3.482, 16, 5.46, 0, 1664, 11.5, 0, 23.89, 0, 0, 0, 0, 0.2, -10.88,
807719, 127.4, 0, 0, 35, 0, 1.4, 0, -4.69, 3.482, 16, 5.27, 0, 1630, 11.5, 0, 23.77, 0, 0, 0, 0, 0.19, -10.88,
807953, 127.4, 0, 0, 35, 0, 1.44, 0, -4.69, 3.482, 16, 5.4, 0, 1652, 11.5, 0, 23.77, 0, 0, 0, 0, 0.2, -10.88,
808188, 127.4, 0, 0, 34, 0, 1.44, 0, -4.69, 3.627, 16, 5.4, 0, 1602, 11.5, 0, 23.77, 0, 0, 0, 0, 0.2, -10.74,
808407, 127.4, 0, 0, 34, 0, 1.44, 0, -4.69, 3.627, 16, 5.36, 0, 1578, 11.5, 0, 24.12, 0, 0, 0, 0, 0.2, -10.74,
808641, 127.4, 0, 0, 33, 0, 1.42, 0, -4.69, 3.627, 16, 5.23, 0, 1598, 11.5, 0, 23.89, 0, 0, 0, 0, 0.2, -10.74,
808876, 127.4, 0, 0, 33, 0, 1.44, 0, -4.69, 3.627, 16, 5.49, 0, 1562, 11.5, 0, 23.89, 0, 0, 0, 0, 0.21, -10.74,
809110, 127.4, 0, 0, 33, 0, 1.42, 0, -4.69, 3.773, 16, 5.36, 0, 1370, 19, 0, 23.89, 0, 0, 0, 2.34, 0.23, -10.59,
809345, 127.4, 0, 6.25, 33, 0, 1.34, 0, -4.69, 3.773, 16, 4.64, 0, 1231, 18.5, 0, 23.89, 0, 0, 0, 2.1, 0.23, -10.59,
809563, 127.4, 1, 13.28, 33, 0, 1.38, 0, -4.69, 3.773, 16, 4.73, 0, 1190, 18.5, 0, 23.54, 0, 0, 0, 2.28, 0.24, -10.59,
809798, 127.4, 1, 21.88, 33, 0, 1.96, 0, -4.69, 3.918, 16, 9.24, 0, 1116, 9.5, 10.98, 23.77, 0, 0, 0, 5, 0.5, -10.45,
810032, 127.4, 1, -9.38, 32, 0, 2.22, 0, -3.12, 13.494, 16, 24.42, 0, 1854, 30.5, 0, 12.29, 0, 0, 0, 7.12, 0.79, -0.87,
810266, 127.4, 1, 0, 32, 0, 1.56, 0, -3.12, 5.369, 16, 7.17, 0, 2432, 23, 0, 14.7, 0, 0, 0, 0, 0.18, -9,
810501, 127.4, 0, 0, 32, 0, 1.38, 0, -4.69, 4.063, 16, 5.01, 0, 2065, 11.5, 0, 20.67, 0, 0, 0, 0, 0.15, -10.3,
810735, 127.4, 0, 0, 32, 0, 1.58, 0, -4.69, 3.773, 16, 7.37, 0, 1750, 12, 1.96, 24.92, 0, 0, 0, 3.73, 0.25, -10.59,
810954, 127.4, 0, 0, 32, 0, 1.54, 0, -4.69, 4.353, 16, 7.14, 0, 1641, 16.5, 2.35, 23.77, 0, 0, 0, 3.15, 0.26, -10.01,
811188, 127.4, 0, 0, 32, 0, 1.54, 0, -4.69, 4.208, 16, 6.59, 0, 1779, 23, 2.75, 23.08, 0, 0, 0, 2.66, 0.22, -10.16,
811423, 127.4, 0, -2.34, 32, 0, 1.66, 0, -4.69, 4.353, 16, 9.13, 0, 2071, 34, 4.71, 14.13, 0, 0, 0, 3.98, 0.26, -10.01,
811657, 127.4, 0, -2.34, 32, 0, 1.84, 0, -3.12, 5.369, 16, 12.59, 0, 2242, 37.5, 5.49, 14.47, 0, 0, 0, 5.26, 0.34, -9,
811892, 127.4, 0, -3.12, 32, 0, 1.84, 0, -3.12, 5.949, 16, 12.15, 0, 2241, 37.5, 5.49, 14.36, 0, 0, 0, 4.78, 0.33, -8.42,
812126, 127.4, 0, -1.56, 32, 0, 1.86, 0, -3.12, 6.239, 16, 13.26, 0, 2248, 38.5, 5.88, 14.81, 0, 0, 0, 5.28, 0.35, -8.13,
812345, 127.4, 0, 0, 31, 0, 1.94, 0, -3.12, 6.529, 16, 14.98, 0, 2277, 40, 6.67, 15.04, 0, 0, 0, 5.83, 0.39, -7.84,
812579, 127.4, 0, -2.34, 31, 0, 2.02, 0, -3.12, 7.255, 16, 17.48, 0, 2264, 41.5, 8.63, 14.24, 0, 0, 0, 6.28, 0.46, -7.11,
