Time,Air/Fuel Correction #1 (%),Battery Voltage (V),Engine Load (g/cyl),Air/Fuel Learning #1 (%),Advance Multiplier,Vehicle Speed (KPH),Neutral Position Switch Signal (On/Off),Primary Wastegate Duty Cycle (%),Intake Air Temperature (B C),Manifold Absolute Pressure (Bar),Air Flow Sensor Voltage (V),Mass Air Flow (g/s),Knock Correction (B BTDC),Engine Speed (RPM),Ignition Timing (B BTDC),Throttle Opening Angle (%),Coolant Temperature (B C),Air/Fuel Sensor #1 (AFR),Air/Fuel Correction #3 (%),Knock Signal #1 (On/Off),Fuel Injector #1 Pulse Width (%),
614382, 0.78, 13.44, 0.56, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 808, 10, 0, 93, 14.81, 0, 0, 1.55,
614632, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.8, 0, 825, 8.5, 0, 93, 14.47, 0, 0, 1.58,
614866, -0.78, 13.44, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 799, 11, 0, 93, 14.36, 0, 0, 1.53,
615116, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 804, 10.5, 0, 93, 14.59, 0, 0, 1.54,
615351, 0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 829, 8, 0, 93, 14.81, 0, 0, 1.59,
615585, 0.78, 13.28, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 805, 10.5, 0, 93, 14.81, 0, 0, 1.55,
615835, 0, 13.28, 0.55, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.78, 0, 828, 8, 0, 93, 14.7, 0, 0, 1.59,
616069, 0, 13.44, 0.56, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 818, 9.5, 0, 93, 14.59, 0, 0, 1.57,
616304, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 801, 11, 0, 93, 14.7, 0, 0, 1.54,
616554, 0.78, 13.36, 0.56, -8.59, 16, 0, 1, 0, 50, 0.38, 1.28, 3.83, 0, 822, 8.5, 0, 93, 14.7, 0, 0, 1.58,
616789, 0, 13.12, 0.58, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 813, 9.5, 0, 93, 14.59, 0, 0, 1.56,
617023, 0, 13.12, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 812, 9.5, 0, 93, 14.59, 0, 0, 1.56,
617273, 0.78, 13.2, 0.56, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.78, 0, 815, 9.5, 0, 93, 14.81, 0, 0, 1.56,
617507, 0.78, 13.44, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.88, 0, 810, 9.5, 0, 93, 14.7, 0, 0, 1.56,
617757, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 804, 10.5, 0, 93, 14.47, 0, 0, 1.54,
617992, -0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.88, 0, 812, 9.5, 0, 93, 14.36, 0, 0, 1.56,
618226, -0.78, 13.2, 0.57, -8.59, 16, 0, 1, 0, 50, 0.38, 1.3, 3.83, 0, 813, 9.5, 0, 93, 14.47, 0, 0, 1.56,
618476, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 806, 10, 0, 93, 14.7, 0, 0, 1.55,
618710, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.8, 0, 818, 9, 0, 93, 14.7, 0, 0, 1.57,
618945, 0, 13.36, 0.58, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 804, 10.5, 0, 93, 14.7, 0, 0, 1.54,
619195, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 815, 9, 0, 93, 14.81, 0, 0, 1.56,
619430, 0, 13.28, 0.56, -8.59, 16, 0, 1, 0, 51, 0.38, 1.28, 3.86, 0, 820, 8.5, 0, 93, 14.81, 0, 0, 1.57,
619665, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 813, 9.5, 0, 93, 14.7, 0, 0, 1.56,
619916, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 812, 9.5, 0, 93, 14.7, 0, 0, 1.56,
620150, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 812, 9.5, 0, 93, 14.7, 0, 0, 1.56,
620384, 0, 13.12, 0.58, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 814, 9.5, 0, 93, 14.7, 0, 0, 1.56,
620634, -0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 804, 10, 0, 93, 14.47, 0, 0, 1.54,
620869, -0.78, 13.2, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.28, 3.83, 0, 816, 9, 0, 93, 14.47, 0, 0, 1.57,
621103, -0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 807, 10, 0, 93, 14.59, 0, 0, 1.55,
621353, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.88, 0, 804, 10, 0, 93, 14.7, 0, 0, 1.54,
621588, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 817, 9, 0, 93, 14.7, 0, 0, 1.57,
621838, -0.78, 13.28, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 808, 9.5, 0, 93, 14.59, 0, 0, 1.55,
622072, -0.78, 13.44, 0.55, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 812, 9.5, 0, 93, 14.59, 0, 0, 1.56,
622306, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 817, 9, 0, 93, 14.81, 0, 0, 1.57,
622556, 0, 13.2, 0.57, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.83, 0, 800, 10.5, 0, 93, 14.7, 0, 0, 1.54,
622791, 0, 13.2, 0.56, -8.59, 16, 0, 1, 0, 51, 0.38, 1.3, 3.8, 0, 814, 9.5, 0, 94, 14.81, 0, 0, 1.56,
623026, 0, 13.2, 0.56, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.8, 0, 807, 10, 0, 94, 14.81, 0, 0, 1.55,
623276, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.8, 0, 810, 9.5, 0, 94, 14.81, 0, 0, 1.55,
623510, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.83, 0, 809, 9.5, 0, 94, 14.7, 0, 0, 1.55,
623744, 0, 13.36, 0.58, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.88, 0, 803, 10.5, 0, 94, 14.7, 0, 0, 1.54,
623994, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.83, 0, 809, 9.5, 0, 94, 14.7, 0, 0, 1.55,
624229, 0.78, 13.28, 0.57, -8.59, 16, 0, 1, 0, 52, 0.39, 1.3, 3.83, 0, 797, 10.5, 0, 94, 14.81, 0, 0, 1.53,
624479, 0, 13.12, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.83, 0, 819, 8, 0, 94, 14.7, 0, 0, 1.57,
624713, -0.78, 13.44, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.32, 3.8, 0, 804, 10, 0, 94, 14.47, 0, 0, 1.54,
624948, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.83, 0, 808, 9.5, 0, 94, 14.59, 0, 0, 1.55,
625198, 0, 13.36, 0.55, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.83, 0, 818, 8.5, 0, 94, 14.7, 0, 0, 1.57,
625432, 0, 13.36, 0.58, -8.59, 16, 0, 1, 0, 52, 0.38, 1.28, 3.86, 0, 795, 11, 0, 94, 14.81, 0, 0, 1.53,
625666, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 52, 0.38, 1.28, 3.8, 0, 816, 8.5, 0, 94, 14.7, 0, 0, 1.57,
625917, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.28, 3.83, 0, 799, 10.5, 0, 94, 14.7, 0, 0, 1.53,
626151, 0.78, 13.2, 0.56, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.78, 0, 818, 8, 0, 94, 14.81, 0, 0, 1.57,
626386, 0, 13.2, 0.55, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.8, 0, 811, 9, 0, 94, 14.59, 0, 0, 1.56,
626636, 0, 13.12, 0.58, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.8, 0, 827, 7.5, 0, 94, 14.47, 0, 0, 1.59,
626870, 0, 13.44, 0.58, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.83, 0, 796, 10.5, 0, 94, 14.59, 0, 0, 1.53,
627104, 0.78, 13.44, 0.55, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.86, 0, 819, 8, 0, 94, 14.7, 0, 0, 1.57,
627354, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.28, 3.83, 0, 811, 9.5, 0, 94, 14.47, 0, 0, 1.56,
627589, -0.78, 13.2, 0.58, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.8, 0, 796, 10.5, 0, 94, 14.36, 0, 0, 1.53,
627824, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.8, 0, 812, 9, 0, 94, 14.47, 0, 0, 1.56,
628074, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.78, 0, 810, 9.5, 0, 94, 14.81, 0, 0, 1.56,
628308, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 52, 0.38, 1.3, 3.83, 0, 806, 9.5, 0, 94, 14.81, 0, 0, 1.55,
628558, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 805, 10, 0, 94, 14.7, 0, 0, 1.55,
628792, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 801, 10.5, 0, 94, 14.7, 0, 0, 1.54,
629027, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 53, 0.38, 1.28, 3.83, 0, 804, 9.5, 0, 94, 14.7, 0, 0, 1.54,
629277, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 808, 9.5, 0, 94, 14.7, 0, 0, 1.55,
629511, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 814, 9, 0, 94, 14.59, 0, 0, 1.56,
629746, 0, 13.2, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.8, 0, 804, 10, 0, 94, 14.7, 0, 0, 1.54,
629996, 0, 13.12, 0.56, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 823, 8, 0, 94, 14.7, 0, 0, 1.58,
630230, 0, 13.12, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.86, 0, 808, 9.5, 0, 94, 14.59, 0, 0, 1.55,
630465, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 53, 0.38, 1.28, 3.83, 0, 806, 10, 0, 94, 14.59, 0, 0, 1.55,
630715, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 53, 0.38, 1.28, 3.83, 0, 824, 8, 0, 94, 14.7, 0, 0, 1.58,
630949, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 804, 10.5, 0, 94, 14.7, 0, 0, 1.54,
631199, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.8, 0, 816, 9, 0, 94, 14.7, 0, 0, 1.57,
631433, -0.78, 13.44, 0.55, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.8, 0, 814, 9.5, 0, 94, 14.47, 0, 0, 1.56,
631668, 0, 13.28, 0.58, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.8, 0, 796, 11, 0, 94, 14.59, 0, 0, 1.53,
631918, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.28, 3.83, 0, 812, 9, 0, 94, 14.7, 0, 0, 1.56,
632152, 0, 13.2, 0.56, -8.59, 16, 0, 1, 0, 53, 0.38, 1.28, 3.83, 0, 819, 8.5, 0, 94, 14.7, 0, 0, 1.57,
632386, 0, 13.2, 0.58, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.86, 0, 802, 10.5, 0, 94, 14.81, 0, 0, 1.54,
632636, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.88, 0, 806, 10, 0, 94, 14.7, 0, 0, 1.55,
632871, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 817, 8.5, 0, 94, 14.7, 0, 0, 1.57,
633121, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.78, 0, 821, 9.5, 0, 94, 14.59, 0, 1, 1.58,
633356, -0.78, 13.12, 0.56, -8.59, 16, 0, 1, 0, 53, 0.38, 1.28, 3.83, 0, 808, 9.5, 0, 94, 14.36, 0, 0, 1.55,
633590, 0, 13.12, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.88, 0, 814, 9.5, 0, 94, 14.47, 0, 0, 1.56,
633840, 0, 13.12, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 804, 10.5, 0, 94, 14.7, 0, 0, 1.54,
634074, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.86, 0, 808, 9.5, 0, 94, 14.7, 0, 0, 1.55,
634309, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 53, 0.38, 1.3, 3.83, 0, 817, 9, 0, 94, 14.59, 0, 0, 1.57,
634559, -0.78, 13.28, 0.58, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.86, 0, 794, 11.5, 0, 94, 14.59, 0, 0, 1.52,
634793, 0, 13.44, 0.56, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.78, 0, 805, 9.5, 0, 94, 14.7, 0, 1, 1.55,
635028, 0, 13.12, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.28, 3.8, 0, 800, 9, 0, 94, 14.81, 0, 1, 1.54,
635278, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 54, 0.39, 1.28, 3.8, 0, 798, 10.5, 0, 95, 14.7, 0, 0, 1.53,
635512, 0, 13.2, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 808, 9.5, 0, 95, 14.7, 0, 0, 1.55,
635762, 0.78, 13.12, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 812, 9, 0, 95, 14.81, 0, 0, 1.56,
635997, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 802, 10, 0, 95, 14.81, 0, 0, 1.54,
636231, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.8, 0, 824, 8, 0, 95, 14.7, 0, 0, 1.58,
636481, 0, 13.44, 0.56, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 810, 9.5, 0, 95, 14.7, 0, 0, 1.56,
636715, 0.78, 13.04, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.28, 3.83, 0, 798, 10.5, 0, 95, 14.81, 0, 0, 1.53,
636950, 0, 13.2, 0.56, -8.59, 16, 0, 1, 0, 54, 0.38, 1.28, 3.8, 0, 825, 8, 0, 95, 14.59, 0, 0, 1.58,
637200, -0.78, 13.12, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 796, 11, 0, 95, 14.36, 0, 0, 1.53,
637434, 0, 13.28, 0.58, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.78, 0, 799, 10.5, 0, 95, 14.7, 0, 0, 1.53,
637684, 0.78, 13.36, 0.56, -8.59, 16, 0, 1, 0, 54, 0.39, 1.3, 3.83, 0, 804, 9.5, 0, 95, 14.81, 0, 0, 1.54,
637919, 0, 13.44, 0.58, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.86, 0, 802, 10, 0, 95, 14.7, 0, 0, 1.54,
638153, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 54, 0.39, 1.3, 3.78, 0, 804, 9.5, 0, 95, 14.7, 0, 0, 1.54,
638403, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.28, 3.85, 0, 817, 8, 0, 95, 14.59, 0, 0, 1.57,
638637, 0.78, 13.28, 0.58, -8.59, 16, 0, 1, 0, 54, 0.38, 1.28, 3.86, 0, 802, 10.5, 0, 95, 14.7, 0, 0, 1.54,
638872, 0, 13.2, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 811, 9, 0, 95, 14.7, 0, 0, 1.56,
639122, 0, 13.12, 0.56, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 818, 8.5, 0, 95, 14.47, 0, 0, 1.57,
639356, 0.78, 13.04, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.86, 0, 793, 11.5, 0, 95, 14.7, 0, 0, 1.52,
639591, 0, 13.44, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.86, 0, 807, 9.5, 0, 95, 14.7, 0, 0, 1.55,
639841, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 813, 9, 0, 95, 14.59, 0, 0, 1.56,
640075, -0.78, 13.44, 0.59, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 801, 10.5, 0, 95, 14.47, 0, 0, 1.54,
640325, 0, 13.12, 0.56, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.86, 0, 815, 8.5, 0, 95, 14.59, 0, 0, 1.56,
640560, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 806, 9.5, 0, 95, 14.81, 0, 0, 1.55,
640794, 0, 13.28, 0.58, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.8, 0, 809, 9.5, 0, 95, 14.59, 0, 0, 1.55,
641044, -0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.32, 3.83, 0, 808, 9.5, 0, 95, 14.36, 0, 0, 1.55,
641278, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 820, 8, 0, 95, 14.59, 0, 0, 1.58,
641513, 0, 13.28, 0.56, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 798, 10.5, 0, 95, 14.7, 0, 0, 1.53,
641763, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.28, 3.83, 0, 808, 9.5, 0, 95, 14.81, 0, 0, 1.55,
641997, 0, 13.28, 0.56, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.83, 0, 823, 8, 0, 95, 14.81, 0, 0, 1.58,
642232, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.86, 0, 804, 10, 0, 95, 14.7, 0, 0, 1.54,
642482, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 54, 0.38, 1.3, 3.8, 0, 818, 8.5, 0, 95, 14.7, 0, 0, 1.57,
642716, 0, 13.12, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 810, 9.5, 0, 95, 14.59, 0, 0, 1.55,
642966, 0, 13.12, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.86, 0, 808, 9.5, 0, 95, 14.47, 0, 0, 1.55,
643201, 0, 13.36, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 815, 9, 0, 95, 14.59, 0, 0, 1.56,
643435, 0, 13.28, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 817, 8.5, 0, 95, 14.47, 0, 0, 1.57,
643685, -0.78, 13.28, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.88, 0, 816, 9, 0, 95, 14.47, 0, 0, 1.57,
643919, -0.78, 13.44, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.88, 0, 802, 10.5, 0, 95, 14.47, 0, 0, 1.54,
644154, -0.78, 13.2, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 806, 10, 0, 95, 14.47, 0, 0, 1.55,
644404, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 807, 9.5, 0, 95, 14.7, 0, 0, 1.55,
644638, -0.78, 13.36, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 809, 9, 0, 95, 14.7, 0, 0, 1.55,
644873, 0, 13.28, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.86, 0, 813, 9.5, 0, 95, 14.7, 0, 0, 1.56,
645123, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 791, 11.5, 0, 95, 14.7, 0, 0, 1.52,
645357, 0, 13.36, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.8, 0, 819, 8.5, 0, 95, 14.7, 0, 0, 1.57,
645607, 0, 13.44, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 790, 11.5, 0, 95, 14.7, 0, 0, 1.52,
645842, 0, 13.44, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.86, 0, 797, 10.5, 0, 95, 14.7, 0, 0, 1.53,
646076, 0, 13.2, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 813, 9, 0, 95, 14.7, 0, 0, 1.56,
646326, 0, 13.04, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 807, 9.5, 0, 95, 14.81, 0, 0, 1.55,
646561, -0.78, 13.12, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 794, 10.5, 0, 95, 14.47, 0, 0, 1.52,
646795, -0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 814, 8.5, 0, 95, 14.36, 0, 0, 1.56,
647045, -0.78, 13.28, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 802, 10, 0, 95, 14.59, 0, 0, 1.54,
647279, -0.78, 13.36, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 802, 10, 0, 95, 14.59, 0, 0, 1.54,
647514, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.8, 0, 820, 8, 0, 96, 14.59, 0, 0, 1.57,
647764, -0.78, 13.28, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.78, 0, 801, 10, 0, 95, 14.59, 0, 0, 1.54,
647998, -0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 808, 9.5, 0, 95, 14.7, 0, 0, 1.55,
648248, 0, 13.28, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 798, 10.5, 0, 96, 14.81, 0, 0, 1.53,
648483, 0, 13.28, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.86, 0, 794, 11, 0, 96, 14.81, 0, 0, 1.52,
648717, 0, 13.28, 0.56, -8.59, 16, 0, 1, 0, 55, 0.39, 1.28, 3.78, 0, 810, 8.5, 0, 96, 14.81, 0, 0, 1.56,
648967, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.86, 0, 809, 9.5, 0, 96, 14.7, 0, 0, 1.55,
649202, 0, 13.36, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.91, 0, 802, 10, 0, 96, 14.7, 0, 0, 1.54,
649436, 0, 13.28, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 804, 9.5, 0, 96, 14.7, 0, 0, 1.54,
649686, -0.78, 13.12, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 817, 8.5, 0, 96, 14.59, 0, 0, 1.57,
649921, 0, 13.04, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.86, 0, 794, 10.5, 0, 96, 14.7, 0, 0, 1.53,
650155, 0, 13.28, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.8, 0, 798, 10, 0, 96, 14.59, 0, 0, 1.53,
650405, -0.78, 13.36, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 810, 9, 0, 96, 14.36, 0, 0, 1.56,
650639, -0.78, 13.28, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 805, 9.5, 0, 96, 14.47, 0, 0, 1.55,
650890, -0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.28, 3.83, 0, 800, 10, 0, 96, 14.7, 0, 0, 1.54,
651124, 0, 13.2, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.8, 0, 812, 9, 0, 96, 14.7, 0, 0, 1.56,
651358, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 804, 9.5, 0, 96, 14.7, 0, 0, 1.54,
651608, -0.78, 13.36, 0.56, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 812, 8.5, 0, 96, 14.59, 0, 0, 1.56,
651843, 0, 13.04, 0.58, -8.59, 16, 0, 1, 0, 55, 0.38, 1.3, 3.83, 0, 810, 9.5, 0, 96, 14.7, 0, 0, 1.56,
652077, 0, 13.2, 0.57, -8.59, 16, 0, 1, 0, 56, 0.39, 1.3, 3.83, 0, 798, 10.5, 0, 96, 14.7, 0, 0, 1.53,
652327, -0.78, 13.2, 0.57, -8.59, 16, 0, 1, 0, 56, 0.38, 1.3, 3.88, 0, 811, 9, 0, 96, 14.59, 0, 0, 1.56,
652561, 0, 13.36, 0.57, -8.59, 16, 0, 1, 0, 56, 0.38, 1.3, 3.83, 0, 820, 8, 0, 96, 14.7, 0, 0, 1.57,
652796, -0.78, 13.36, 0.57, -8.59, 16, 0, 1, 0, 56, 0.39, 1.3, 3.88, 0, 796, 10.5, 0, 96, 14.47, 0, 0, 1.53,
