Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Intake Air Temperature (F),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
256730,-4.69,-5.47,13.44,8,0.00,0.00,16,133,5.40,1.44,14.60
256769,-5.47,-5.47,13.21,8,0.00,0.00,16,133,5.33,1.44,14.60
256811,-5.47,-5.47,13.21,8,0.00,0.00,16,133,5.33,1.42,14.40
256848,-4.69,-5.47,13.67,8,0.00,0.00,16,133,5.04,1.40,14.40
256893,-4.69,-5.47,13.67,8,0.00,0.00,16,133,5.04,1.40,14.30
256933,-5.47,-5.47,13.67,8,0.00,0.00,16,133,4.95,1.40,14.30
256968,-6.25,-5.47,13.44,8,0.00,0.00,16,133,5.04,1.40,14.30
257015,-6.25,-5.47,13.44,8,0.00,0.00,16,133,5.04,1.40,14.30
257058,-7.03,-5.47,13.32,8,0.00,0.00,16,133,4.95,1.40,14.30
257084,-7.03,-5.47,13.21,8,0.00,0.00,16,133,4.88,1.40,14.30
257139,-7.81,-5.47,13.21,8,0.00,0.00,16,133,4.88,1.40,14.40
257167,-7.81,-5.47,13.32,8,0.00,0.00,16,133,4.88,1.38,14.40
257208,-7.81,-5.47,13.32,8,0.00,0.00,16,133,4.88,1.38,14.40
257261,-8.59,-5.47,13.21,8,0.00,0.00,16,133,4.88,1.40,14.40
257303,-8.59,-5.47,13.21,8,0.00,0.00,16,133,4.88,1.40,14.30
257337,-9.38,-5.47,13.21,8,0.00,0.00,16,133,4.88,1.40,14.30
257384,-9.38,-5.47,13.21,8,0.00,0.00,16,133,4.82,1.38,14.30
257425,-10.16,-5.47,12.98,8,0.00,0.00,16,133,4.82,1.38,14.20
257456,-10.16,-5.47,12.98,8,0.00,0.00,16,133,4.82,1.38,14.20
257508,-10.94,-5.47,12.98,8,0.00,0.00,16,133,4.82,1.40,14.10
257549,-11.72,-5.47,12.98,8,0.00,0.00,16,133,4.82,1.40,14.10
257577,-11.72,-5.47,12.86,8,0.00,0.00,16,133,4.85,1.38,14.10
257631,-12.50,-5.47,12.63,8,0.00,0.00,16,133,4.73,1.38,14.00
257671,-13.28,-5.47,12.63,8,0.00,0.00,16,133,4.73,1.38,14.00
257712,-14.06,-5.47,12.52,8,0.00,0.00,16,133,4.63,1.36,13.90
257750,-14.84,-5.47,12.29,8,0.00,0.00,16,133,4.53,1.36,13.90
257794,-15.62,-5.47,12.29,8,0.00,0.00,16,133,4.53,1.36,13.80
257828,-15.62,-5.47,12.29,8,0.00,0.00,16,133,4.40,1.34,13.80
257876,-17.19,-5.47,12.29,8,0.00,0.00,16,133,4.40,1.34,13.80
257918,-17.19,-5.47,12.06,8,0.00,0.00,16,133,4.21,1.32,13.60
257948,-17.19,-5.47,12.06,8,0.00,0.00,16,133,4.13,1.32,13.60
257992,-18.75,-5.47,12.06,8,0.00,0.00,16,133,4.13,1.32,13.30
258039,-18.75,-5.47,11.94,8,0.00,0.00,16,133,3.96,1.30,13.30
258070,-18.75,-5.47,11.94,8,0.00,0.00,16,133,3.85,1.30,13.30
258108,-19.53,-5.47,11.94,8,0.00,0.00,16,133,3.85,1.30,13.10
258164,-20.31,-5.47,11.83,8,0.00,0.00,16,133,3.80,1.28,13.10
258191,-20.31,-5.47,11.83,8,0.00,0.00,16,133,3.80,1.28,13.00
258238,-21.09,-5.47,11.94,8,0.00,0.00,16,133,3.78,1.28,13.00
258285,-21.09,-5.47,11.94,8,0.00,0.00,16,133,3.73,1.28,13.00
258327,-21.88,-5.47,11.94,8,0.00,0.00,16,133,3.73,1.28,12.80
258368,-21.88,-5.47,12.06,8,0.00,0.00,16,133,3.73,1.28,12.80
258409,-22.66,-5.47,11.94,8,0.00,0.00,16,133,3.67,1.28,12.80
258445,-22.66,-5.47,11.94,8,0.00,0.00,16,133,3.67,1.30,12.80
258487,-22.66,-5.47,12.17,8,0.00,0.00,16,133,3.67,1.28,12.80
258532,-22.66,-5.47,12.17,8,0.00,0.00,16,133,3.67,1.28,12.70
258564,-23.44,-5.47,12.17,8,0.00,0.00,16,133,3.67,1.28,12.70
258602,-23.44,-5.47,12.29,8,0.00,0.00,16,133,3.67,1.28,12.70
258655,-22.66,-5.47,12.29,8,0.00,0.00,16,133,3.67,1.28,12.70
258682,-23.44,-4.69,12.52,8,0.00,0.00,16,133,3.63,1.28,12.70
258736,-23.44,-4.69,12.52,8,0.00,0.00,16,133,3.67,1.28,12.70
258777,-23.44,-4.69,12.52,8,0.00,0.00,16,133,3.67,1.28,12.70
258803,-22.66,-4.69,12.86,8,0.00,0.00,16,133,3.67,1.30,12.80
258859,-22.66,-4.69,12.86,8,0.00,0.00,16,133,3.67,1.30,12.80
258901,-22.66,-4.69,12.98,8,0.00,0.00,16,133,3.73,1.28,12.80
258929,-22.66,-4.69,13.32,8,0.00,0.00,16,133,3.83,1.32,12.80
258982,-21.88,-4.69,13.32,8,0.00,0.00,16,133,3.83,1.32,12.80
259026,-21.09,-4.69,13.55,8,0.00,0.00,16,133,3.89,1.30,12.90
259064,-21.09,-4.69,13.90,8,0.00,0.00,16,133,4.02,1.30,12.90
259106,-20.31,-4.69,13.90,8,0.00,0.00,16,133,4.02,1.34,13.00
259140,-20.31,-4.69,14.59,8,0.00,0.00,16,133,4.13,1.32,13.00
259185,-18.75,-4.69,14.59,8,0.00,0.00,16,133,4.13,1.32,13.00
259230,-18.75,-4.69,14.70,8,0.00,0.00,16,133,4.13,1.34,13.30
259259,-18.75,-4.69,15.04,8,0.00,0.00,16,133,4.15,1.32,13.30
259299,-17.97,-4.69,15.04,8,0.00,0.00,16,133,4.15,1.32,13.30
259350,-16.41,-4.69,15.27,8,0.00,0.00,16,133,4.10,1.32,13.70
259392,-15.62,-4.69,15.85,8,0.00,0.00,16,133,4.10,1.32,13.70
259433,-14.84,-4.69,15.85,8,0.00,0.00,16,133,4.10,1.32,14.10
259465,-14.06,-4.69,16.31,8,0.00,0.00,16,133,4.07,1.32,14.10
259505,-13.28,-4.69,16.31,8,0.00,0.00,16,133,4.07,1.32,14.70
259556,-13.28,-4.69,16.54,8,0.00,0.00,16,133,4.07,1.32,14.70
259585,-13.28,-4.69,16.65,8,0.00,0.00,16,133,4.10,1.32,14.70
259638,-12.50,-4.69,16.65,8,0.00,0.00,16,133,4.10,1.32,15.30
259674,-12.50,-4.69,16.77,8,0.00,0.00,16,133,4.13,1.34,15.30
259720,-11.72,-4.69,16.88,8,0.00,0.00,16,133,4.21,1.34,16.00
259762,-11.72,-4.69,16.88,8,0.00,0.00,16,133,4.21,1.32,16.00
259803,-10.94,-4.69,16.88,8,0.00,0.00,16,133,4.10,1.32,16.00
259843,-10.94,-4.69,16.88,8,0.00,0.00,16,133,4.10,1.32,16.40
259884,-10.16,-4.69,17.00,8,0.00,0.00,16,133,4.10,1.32,16.40
259925,-10.16,-4.69,17.00,8,0.00,0.00,16,133,4.10,1.34,16.50
259964,-10.16,-4.69,17.00,8,0.00,0.00,16,133,4.10,1.34,16.50
260004,-9.38,-4.69,17.11,8,0.00,0.00,16,133,4.15,1.32,16.60
260048,-9.38,-4.69,17.11,8,0.00,0.00,16,133,4.07,1.32,16.60
260080,-8.59,-4.69,17.11,8,0.00,0.00,16,133,4.07,1.32,16.60
260145,-8.59,-4.69,17.00,8,0.00,0.00,16,133,4.04,1.30,16.90
260170,-8.59,-4.69,17.00,8,0.00,0.00,16,133,4.04,1.30,16.90
260206,-7.81,-4.69,17.00,8,0.00,0.00,16,133,4.04,1.32,16.80
260253,-7.81,-4.69,16.77,8,0.00,0.00,16,133,4.07,1.34,16.80
260284,-7.81,-4.69,16.77,8,0.00,0.00,16,133,4.07,1.34,16.80
260335,-7.81,-4.69,16.77,8,0.00,0.00,16,133,4.13,1.34,16.90
260376,-7.81,-4.69,16.42,8,0.00,0.00,16,133,4.13,1.34,16.90
260417,-7.03,-4.69,16.42,8,0.00,0.00,16,133,4.13,1.32,17.00
260448,-7.03,-4.69,16.54,8,0.00,0.00,16,133,4.07,1.32,17.00
260499,-7.03,-4.69,16.54,8,0.00,0.00,16,133,4.07,1.32,16.90
260540,-7.81,-4.69,16.19,8,0.00,0.00,16,133,4.04,1.32,16.90
260578,-7.03,-4.69,16.31,8,0.00,0.00,16,133,4.07,1.32,16.90
260623,-7.03,-4.69,16.31,8,0.00,0.00,16,133,4.07,1.32,16.80
260662,-7.03,-4.69,16.31,8,0.00,0.00,16,133,4.04,1.32,16.80
260703,-7.03,-4.69,16.19,8,0.00,0.00,16,133,4.04,1.32,16.80
260740,-6.25,-4.69,16.19,8,0.00,0.00,16,133,4.04,1.34,16.60
260785,-6.25,-4.69,16.19,8,0.00,0.00,16,133,4.10,1.34,16.60
260826,-6.25,-4.69,16.19,8,0.00,0.00,16,133,4.10,1.34,16.50
260866,-6.25,-4.69,16.08,8,0.00,0.00,16,133,4.15,1.32,16.50
260908,-6.25,-4.69,16.08,8,0.00,0.00,16,133,4.13,1.32,16.50
260944,-5.47,-4.69,16.08,8,0.00,0.00,16,133,4.13,1.32,16.50
260986,-5.47,-4.69,15.96,8,0.00,0.00,16,133,4.10,1.32,16.50
261033,-5.47,-4.69,16.08,8,0.00,0.00,16,133,4.07,1.32,16.30
261064,-4.69,-4.69,16.08,8,0.00,0.00,16,133,4.07,1.32,16.30
261113,-4.69,-4.69,15.96,8,0.00,0.00,16,133,4.07,1.32,16.30
261142,-4.69,-4.69,15.96,8,0.00,0.00,16,133,4.07,1.32,16.30
261185,-4.69,-4.69,15.96,8,0.00,0.00,16,133,4.24,1.34,16.30
261236,-4.69,-4.69,15.73,8,0.00,0.00,16,133,4.35,1.36,16.20
261264,-4.69,-4.69,15.73,8,0.00,0.00,16,133,4.35,1.36,16.20
261318,-4.69,-4.69,15.73,8,0.00,0.00,16,133,4.57,1.38,16.20
261354,-3.91,-4.69,15.50,8,0.00,0.00,16,133,4.73,1.38,16.20
261400,-4.69,-4.69,15.50,8,0.00,0.00,16,133,4.73,1.40,16.10
261441,-4.69,-4.69,15.62,8,0.00,0.00,16,133,5.01,1.40,16.10
261469,-3.91,-4.69,15.62,8,0.00,0.00,16,133,5.01,1.40,16.10
261523,-4.69,-4.69,15.50,8,0.00,0.00,16,133,5.23,1.44,16.00
261563,-3.91,-4.69,15.62,8,0.00,0.00,16,133,5.52,1.44,16.00
261602,-3.91,-4.69,15.62,8,0.00,0.00,16,133,5.52,1.44,15.90
261645,-4.69,-4.69,15.39,8,0.00,0.00,16,133,5.68,1.46,15.90
261683,-3.91,-4.69,15.39,8,0.00,0.00,16,133,5.87,1.46,15.90
261728,-3.91,-4.69,15.39,8,0.00,0.00,16,133,5.87,1.48,15.80
261771,-3.91,-4.69,15.04,8,0.00,0.00,16,133,6.11,1.48,15.80
261802,-3.91,-4.69,15.04,8,0.00,0.00,16,133,6.11,1.48,15.60
261851,-3.91,-4.69,15.16,8,0.00,0.00,16,133,6.26,1.50,15.60
261882,-4.69,-4.69,14.81,8,0.00,0.00,16,133,6.40,1.50,15.60
261933,-3.91,-4.69,14.81,8,0.00,0.00,16,133,6.40,1.50,15.40
261962,-4.69,-4.69,14.81,8,0.00,0.00,16,133,6.55,1.52,15.40
262003,-4.69,-4.69,14.81,8,0.00,0.00,16,133,6.73,1.52,15.40
262055,-4.69,-4.69,14.81,8,0.00,0.00,16,133,6.73,1.54,15.40
262082,-3.91,-4.69,14.81,8,0.00,0.00,16,133,6.88,1.54,15.40
262138,-3.91,-4.69,14.81,8,0.00,0.00,16,133,6.88,1.54,15.10
262176,-3.12,-4.69,15.04,8,0.00,0.00,16,133,6.95,1.54,15.10
262220,-2.34,-4.69,15.16,8,0.00,0.00,16,133,7.06,1.54,15.10
262261,-1.56,-4.69,15.16,8,0.00,0.00,16,133,7.06,1.54,15.10
262287,-2.34,-4.69,15.27,8,0.00,0.00,16,133,7.14,1.56,15.10
262338,-1.56,-4.69,15.50,8,0.00,0.00,16,133,7.37,1.56,15.30
262384,-0.78,-4.69,15.50,8,0.00,0.00,16,133,7.37,1.58,15.30
262425,-0.78,-4.69,15.39,8,0.00,0.00,16,133,7.54,1.58,15.60
262456,0.00,-4.69,15.39,8,0.00,0.00,16,133,7.54,1.58,15.60
262507,-0.78,-4.69,15.39,8,0.00,0.00,16,133,7.62,1.58,15.50
262547,0.00,-4.69,15.39,8,0.00,0.00,16,133,7.78,1.60,15.50
262574,-0.78,-4.69,15.39,8,0.00,0.00,16,133,7.78,1.60,15.50
262629,-0.78,-4.69,15.27,8,0.00,0.00,16,133,7.82,1.60,15.50
262667,-0.78,-4.69,15.16,8,0.00,0.00,16,133,7.86,1.60,15.50
262707,-0.78,-4.69,15.16,8,0.00,0.00,16,133,7.86,1.60,15.50
262753,-0.78,-4.69,15.16,8,0.00,0.00,16,133,7.90,1.60,15.50
262784,-0.78,-4.69,15.16,8,0.00,0.00,16,133,7.90,1.60,15.50
262835,-0.78,-4.69,14.93,8,0.00,0.00,16,133,8.06,1.62,15.30
262861,-1.56,-4.69,14.81,8,0.00,0.00,16,133,8.44,1.64,15.30
262917,-1.56,-4.69,14.81,8,0.00,0.00,16,133,8.44,1.64,15.20
262949,-1.56,-4.69,14.81,8,0.00,0.00,16,133,9.18,1.72,15.20
262999,-1.56,-4.69,14.70,8,0.00,0.00,16,133,7.98,1.72,15.00
263039,-1.56,-4.69,14.70,8,0.00,0.00,16,133,10.54,1.78,15.00
263066,-1.56,-4.69,14.70,8,0.00,0.00,16,133,11.61,1.80,15.00
263122,-0.78,-4.69,14.70,8,0.00,0.00,16,133,11.61,1.80,14.90
263154,-1.56,-4.69,14.70,8,0.00,0.00,16,133,11.99,1.82,14.90
263204,-1.56,-4.69,14.47,8,0.00,0.00,16,133,12.42,1.84,15.00
263246,-2.34,-5.47,14.47,8,0.00,0.00,16,133,12.42,1.84,15.00
263275,-3.91,-5.47,14.01,8,0.00,0.00,16,133,12.96,1.86,15.00
263327,-4.69,-5.47,14.01,8,0.00,0.00,16,133,13.08,1.86,14.40
263368,-3.91,-5.47,14.01,8,0.00,0.00,16,133,13.08,1.86,14.40
263410,-3.12,-4.69,14.47,8,0.00,0.00,16,133,13.26,1.88,14.40
263451,-1.56,-4.69,14.81,8,0.00,0.00,16,133,13.58,1.88,14.40
263484,-0.78,-4.69,14.81,8,0.00,0.00,16,133,13.58,1.88,14.40
263533,0.00,-4.69,15.27,8,0.00,0.00,16,133,13.65,1.88,14.80
263570,2.34,-4.69,15.27,8,0.00,0.00,16,133,13.65,1.88,14.80
263614,3.91,-4.69,15.85,8,0.00,0.00,16,133,13.90,1.90,15.80
263655,4.69,-4.69,16.08,8,0.00,0.00,16,133,14.09,1.90,15.80
263685,3.91,-4.69,16.08,8,0.00,0.00,16,133,14.09,1.90,15.80
263737,3.91,-4.69,15.85,8,0.00,0.00,16,133,14.34,1.92,16.00
263776,3.12,-4.69,15.27,8,0.00,0.00,16,133,14.47,1.92,16.00
263820,2.34,-4.69,15.27,8,0.00,0.00,16,133,14.47,1.92,15.70
263861,1.56,-4.69,15.04,8,0.00,0.00,16,133,14.79,1.94,15.70
263888,2.34,-4.69,15.04,8,0.00,0.00,16,133,14.79,1.94,15.70
263940,2.34,-4.69,14.81,8,0.00,0.00,16,133,14.79,1.94,15.60
263983,2.34,-4.69,14.70,8,0.00,0.00,16,133,15.26,1.94,15.60
264025,1.56,-4.69,14.70,8,0.00,0.00,16,133,15.26,1.94,14.90
264055,1.56,-4.69,14.59,8,0.00,0.00,16,133,15.11,1.94,14.90
264107,1.56,-4.69,14.59,8,0.00,0.00,16,133,15.11,1.94,14.80
264148,1.56,-4.69,14.59,8,0.00,0.00,16,133,15.25,1.94,14.80
264185,1.56,-4.69,14.59,8,0.00,0.00,16,133,15.41,1.96,14.80
264230,1.56,-4.69,14.59,8,0.00,0.00,16,133,15.41,1.96,14.80
264271,0.78,-4.69,14.36,8,0.00,0.00,16,133,15.78,1.96,14.80
264312,0.00,-4.69,14.24,8,0.00,0.00,16,133,15.55,1.96,14.60
264345,0.00,-4.69,14.24,8,0.00,0.00,16,133,15.55,1.96,14.60
264387,0.00,-5.47,14.24,8,0.00,0.00,16,133,15.33,1.96,14.60
264435,-0.78,-5.47,13.90,8,0.00,0.00,16,133,12.92,1.96,14.50
264465,-1.56,-5.47,13.90,8,0.00,0.00,16,133,15.48,1.94,14.50
264505,-1.56,-5.47,14.01,8,0.00,0.00,16,133,15.55,1.96,14.40
264558,-1.56,-5.47,14.01,8,0.00,0.00,16,133,15.55,1.96,14.40
264585,-0.78,-5.47,14.24,8,0.00,0.00,16,133,15.63,1.96,14.40
264641,-0.78,-5.47,14.36,8,0.00,0.00,16,133,15.48,1.96,14.40
264677,0.00,-5.47,14.36,8,0.00,0.00,16,133,15.48,1.96,14.40
264727,0.00,-5.47,14.47,8,0.00,0.00,16,133,15.55,1.96,14.50
264762,0.00,-5.47,14.47,8,0.00,0.00,16,133,15.63,1.96,14.50
264803,0.00,-5.47,14.47,8,0.00,0.00,16,133,15.63,1.96,14.60
264845,0.00,-5.47,14.59,8,0.00,0.00,16,133,15.70,1.96,14.60
264876,-0.78,-5.47,14.59,8,0.00,0.00,16,133,15.70,1.96,14.60
264929,0.00,-5.47,14.59,8,0.00,0.00,16,133,15.70,1.96,14.70
264968,0.00,-5.47,14.47,8,0.00,0.00,16,133,15.77,1.98,14.70
265009,-1.56,-5.47,14.47,8,0.00,0.00,16,133,15.77,1.98,14.70
265037,-1.56,-5.47,14.47,8,0.00,0.00,16,133,16.36,2.00,14.70
265084,-0.78,-5.47,14.59,8,0.00,0.00,16,133,16.96,2.00,14.70
265128,0.00,-5.47,14.59,8,0.00,0.00,16,131,16.96,2.00,14.60
265173,0.00,-5.47,14.70,8,0.00,0.00,16,131,17.86,2.06,14.60
265208,0.78,-5.47,14.70,8,0.00,0.00,16,131,17.86,2.06,14.90
265254,2.34,-5.47,15.16,8,0.00,0.00,16,131,19.27,2.08,14.90
265284,3.12,-5.47,15.50,8,0.00,0.00,16,131,20.41,2.12,14.90
265337,3.12,-5.47,15.50,8,0.00,0.00,16,131,20.41,2.12,15.80
265377,2.34,-5.47,15.27,8,0.00,0.00,16,131,21.28,2.14,15.80
265418,2.34,-5.47,15.04,8,0.00,0.00,16,131,21.71,2.14,15.40
265457,1.56,-5.47,15.04,8,0.00,0.00,16,131,21.71,2.16,15.40
265500,1.56,-5.47,14.81,8,0.00,0.00,16,131,22.88,2.18,15.00
265540,1.56,-5.47,14.81,8,0.00,0.00,16,131,22.88,2.18,15.00
265569,1.56,-5.47,14.81,8,0.00,0.00,16,131,24.32,2.22,15.00
265623,2.34,-5.47,14.81,8,0.00,0.00,16,131,25.79,2.26,14.80
265663,2.34,-5.47,14.81,8,0.00,0.00,16,131,25.79,2.26,14.80
265705,3.12,-5.47,14.93,8,0.00,0.00,16,131,26.62,2.28,15.00
265737,2.34,-5.47,14.81,8,0.00,0.00,16,131,27.67,2.28,15.00
265784,2.34,-5.47,14.81,8,0.00,0.00,16,131,27.67,2.30,15.00
265829,2.34,-5.47,14.81,8,0.00,0.00,16,131,29.25,2.34,14.80
265867,3.12,-5.47,14.81,8,0.00,0.00,16,131,29.25,2.34,14.80
265908,3.12,-5.47,14.93,8,0.00,0.00,16,131,30.36,2.36,15.10
265952,3.91,-5.47,15.04,8,0.00,0.00,16,131,31.70,2.40,15.10
265982,3.91,-5.47,15.04,8,0.00,0.00,16,131,31.70,2.40,15.10
266034,4.69,-5.47,15.16,8,0.00,0.00,16,131,32.84,2.42,15.10
266075,5.47,-5.47,15.16,8,0.00,0.00,16,131,30.77,2.42,15.10
266116,5.47,-5.47,15.16,8,0.00,0.00,16,131,33.33,2.44,15.20
266145,4.69,-5.47,15.04,8,0.00,0.00,16,131,35.17,2.46,15.20
266186,4.69,-5.47,15.04,8,0.00,0.00,16,131,35.17,2.46,15.20
266241,4.69,-5.47,14.93,8,0.00,0.00,16,131,36.38,2.48,14.80
266279,3.91,-5.47,14.70,8,0.00,0.00,16,131,37.62,2.52,14.80
266323,3.91,-4.69,14.70,8,0.00,0.00,16,131,37.62,2.52,14.60
266346,3.91,-4.69,14.47,8,0.00,0.00,16,131,38.49,2.54,14.60
266402,0.00,-4.69,14.36,8,0.00,0.00,16,131,39.43,2.54,14.60
266440,0.00,-4.69,14.36,10,0.00,0.00,16,131,39.43,2.54,14.40
266485,0.00,-4.69,14.24,10,0.00,0.00,16,131,38.75,2.54,14.40
266526,0.00,-4.69,14.24,10,0.00,0.00,16,131,38.75,2.54,14.50
266560,0.00,-5.47,14.59,8,0.00,0.00,16,131,39.30,2.54,14.50
266600,0.00,-5.47,14.70,8,0.00,0.00,16,131,39.03,2.54,14.50
266650,0.00,-5.47,14.70,8,0.00,0.00,16,131,39.03,2.54,14.70
266683,0.00,-5.47,14.81,8,0.00,0.00,16,131,39.17,2.54,14.70
266732,0.78,-5.47,14.81,8,0.00,0.00,16,131,38.89,2.54,14.90
266769,0.78,-5.47,14.81,8,0.00,0.00,16,131,38.89,2.52,14.90
266817,1.56,-5.47,14.93,8,0.00,0.00,16,131,38.23,2.52,15.10
266855,1.56,-5.47,14.93,8,0.00,0.00,16,131,38.23,2.52,15.10
266884,1.56,-5.47,14.93,8,0.00,0.00,16,131,34.05,2.42,15.10
266930,0.78,-5.47,14.59,8,0.00,0.00,16,131,27.57,2.26,15.00
266979,-1.56,-5.47,14.59,8,0.00,0.00,16,131,27.57,2.26,15.00
267021,-2.34,-4.69,13.67,8,0.00,0.00,16,131,7.74,1.66,14.00
267061,0.00,-4.69,12.52,8,0.00,0.00,16,131,10.14,1.66,14.00
267099,0.00,-4.69,12.52,10,0.00,0.00,16,131,12.70,1.84,14.00
267144,0.00,-5.47,11.83,10,0.00,0.00,16,131,13.26,1.88,13.10
267177,0.00,-5.47,11.83,10,0.00,0.00,16,131,13.26,1.88,13.10
267226,0.00,-5.47,11.94,10,0.00,0.00,16,131,14.66,1.94,12.80
267266,0.00,-5.47,13.32,10,0.00,0.00,16,131,15.33,1.96,12.80
267308,0.00,-5.47,13.32,10,0.00,0.00,16,131,15.33,1.96,13.30
267347,0.00,-5.47,14.59,10,0.00,0.00,16,131,15.55,1.94,13.30
267381,0.00,-5.47,15.62,10,0.00,0.00,16,131,14.86,1.94,13.30
267431,0.00,-5.47,15.62,10,0.00,0.00,16,131,14.86,1.94,14.00
267473,0.00,-5.47,16.65,10,0.00,0.00,16,131,14.21,1.90,14.00
267513,0.00,-5.47,18.03,10,0.00,0.00,16,131,13.65,1.90,16.90
267550,0.00,-5.47,18.03,10,0.00,0.00,16,131,13.65,1.88,16.90
267595,0.00,-5.47,20.90,10,0.00,0.00,16,131,12.70,1.84,19.30
267627,0.00,-5.47,20.90,10,0.00,0.00,16,131,12.70,1.84,19.30
267678,0.00,-5.47,22.97,10,0.00,0.00,16,131,11.45,1.78,19.30
267706,0.00,-5.47,23.31,10,0.00,0.00,16,131,10.33,1.72,21.80
267759,0.00,-5.47,23.31,10,0.00,0.00,16,131,10.33,1.72,21.80
267786,0.00,-5.47,23.54,10,0.00,0.00,16,131,9.53,1.68,21.80
267841,0.00,-5.47,23.54,10,0.00,0.00,16,131,9.26,1.68,25.90
267879,0.00,-5.47,23.54,10,0.00,0.00,16,131,9.26,1.68,25.90
267924,0.00,-5.47,23.66,10,0.00,0.00,16,131,9.13,1.66,30.80
267964,0.00,-5.47,23.66,10,0.00,0.00,16,131,9.13,1.66,30.80
268004,0.00,-5.47,23.54,10,0.00,0.00,16,131,9.00,1.66,40.40
268038,0.00,-5.47,23.66,10,0.00,0.00,16,131,9.00,1.66,40.40
268085,0.00,-5.47,23.66,10,0.00,0.00,16,131,9.00,1.66,40.40
268130,0.00,-5.47,23.54,10,0.00,0.00,16,131,8.95,1.66,56.30
268167,0.00,-5.47,23.89,10,0.00,0.00,16,131,8.56,1.66,56.30
268205,0.00,-5.47,23.89,10,0.00,0.00,16,131,8.56,1.64,67.90
268252,0.00,-5.47,23.77,10,0.00,0.00,16,131,7.57,1.56,67.90
268284,0.00,-5.47,23.77,10,0.00,0.00,16,131,7.57,1.56,67.90
268334,0.00,-5.47,23.89,10,0.00,0.00,16,131,7.03,1.54,72.80
268366,0.00,-5.47,23.77,10,0.00,0.00,16,131,6.81,1.54,72.80
268406,0.00,-5.47,23.77,10,0.00,0.00,16,131,6.81,1.54,83.30
268457,0.00,-5.47,23.89,10,0.00,0.00,16,131,7.21,1.56,83.30
268501,0.00,-5.47,23.89,10,0.00,0.00,16,131,7.24,1.56,83.30
268539,0.00,-5.47,23.89,10,0.00,0.00,16,131,7.24,1.56,96.00
268576,0.00,-4.69,23.89,10,0.00,0.00,16,131,7.46,1.58,96.00
268621,0.00,-4.69,23.89,10,0.00,0.00,16,131,7.46,1.58,96.00
268646,0.00,-4.69,23.54,10,0.00,0.00,16,131,7.78,1.60,96.00
268692,0.00,-4.69,23.66,10,0.00,0.00,16,131,8.19,1.62,92.80
268738,0.00,-4.69,23.66,10,0.00,0.00,16,131,8.19,1.62,92.80
268770,0.00,-4.69,22.16,10,0.00,0.00,16,131,8.91,1.70,92.80
268826,0.00,-4.69,15.39,10,0.00,0.00,16,131,8.95,1.70,39.00
268857,0.00,-4.69,15.39,10,0.00,0.00,16,131,11.51,1.80,39.00
268908,-1.56,-4.69,14.01,8,0.00,0.00,16,131,12.64,1.86,19.00
268948,-3.12,-4.69,14.01,8,0.00,0.00,16,131,12.64,1.86,19.00
268983,-1.56,-4.69,14.13,8,0.00,0.00,16,131,13.71,1.88,19.00
269031,-2.34,-4.69,14.13,8,0.00,0.00,16,131,13.96,1.90,15.20
269066,-2.34,-4.69,14.13,8,0.00,0.00,16,131,13.96,1.90,15.20
269107,-2.34,-4.69,14.13,8,0.00,0.00,16,131,14.15,1.90,15.20
269154,-2.34,-4.69,14.24,8,0.00,0.00,16,131,14.28,1.90,15.20
269183,-2.34,-4.69,14.24,8,0.00,0.00,16,131,14.28,1.92,15.20
269226,-2.34,-4.69,14.24,8,0.00,0.00,16,131,16.58,2.02,14.90
269277,-3.12,-4.69,14.24,8,0.00,0.00,16,131,16.58,2.02,14.90
269318,-3.91,-4.69,14.13,8,0.00,0.00,16,131,21.01,2.14,14.80
269346,-3.91,-4.69,14.13,8,0.00,0.00,16,131,22.78,2.20,14.80
269391,-3.12,-5.47,14.13,8,0.00,0.00,16,131,22.78,2.20,14.60
269438,-3.91,-5.47,14.36,8,0.00,0.00,16,131,26.10,2.28,14.60
269469,-6.25,-5.47,13.44,8,0.00,0.00,16,131,27.98,2.28,14.60
269523,-7.81,-5.47,13.44,8,0.00,0.00,16,131,27.98,2.30,14.30
269556,-7.81,-5.47,13.67,8,0.00,0.00,16,131,27.98,2.30,14.30
269605,-7.03,-5.47,13.67,8,0.00,0.00,16,131,27.98,2.30,14.20
269632,-6.25,-5.47,14.01,8,0.00,0.00,16,131,28.83,2.32,14.20
269683,-4.69,-5.47,14.59,8,0.00,0.00,16,131,29.58,2.34,14.20
269728,-3.12,-5.47,14.59,8,0.00,0.00,16,131,29.58,2.34,14.70
269768,-3.12,-5.47,15.04,8,0.00,0.00,16,131,29.93,2.34,14.70
269805,-2.34,-5.47,15.39,8,0.00,0.00,16,131,30.15,2.34,15.70
269851,-1.56,-5.47,15.39,8,0.00,0.00,16,131,30.15,2.36,15.70
269880,-1.56,-4.69,15.39,8,0.00,0.00,16,131,31.25,2.38,15.70
269933,-1.56,-4.69,15.39,8,0.00,0.00,16,131,31.25,2.38,15.50
269975,-0.78,-4.69,15.50,8,0.00,0.00,16,131,31.25,2.38,15.50
