##
Time	A/F Correction #1	A/F Learning #1	A/F Sensor #1	CL/OL Fueling*	Engine Load*	RPM	Feedback Knock Correction*	Fine Learning Knock Correction*	Fueling Final Base*	IAM*	Ignition Base Timing*	Ignition Total Timing	Manifold Absolute Pressure	Mass Airflow	Mass Airflow Sensor Voltage	Throttle Sensor Voltage	AEM UEGO Wideband
28183.000	0.78	1.56	14.59	8.0	0.37	3746.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	22.84	2.18	0.96	14.7
28245.000	0.78	1.56	14.7	8.0	0.37	3742.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	23.03	2.18	0.96	14.68
28307.000	0.0	1.56	14.7	8.0	0.37	3744.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	23.03	2.18	0.96	14.66
28368.000	0.0	1.56	14.59	8.0	0.37	3754.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	23.17	2.18	0.96	14.64
28429.000	0.0	1.56	14.47	8.0	0.37	3714.0	0.0	0.0	14.7	16.0	43.28	42.5	6.67	23.25	2.18	0.96	14.66
28491.000	0.78	1.56	14.59	8.0	0.37	3778.0	0.0	0.0	14.7	16.0	43.63	42.5	6.67	23.47	2.2	0.96	14.68
28553.000	0.78	1.56	14.7	8.0	0.34	3780.0	0.0	0.0	14.7	16.0	43.63	43.0	6.67	23.47	2.2	0.96	14.7
28615.000	0.78	1.56	14.81	8.0	0.35	3790.0	0.0	0.0	14.7	16.0	43.63	43.0	6.67	23.63	2.2	0.96	14.72
28677.000	0.78	1.56	14.7	8.0	0.37	3790.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	23.56	2.2	0.96	14.72
28737.000	0.78	1.56	14.7	8.0	0.38	3769.0	0.0	0.0	14.7	16.0	43.63	42.5	6.67	23.93	2.2	0.96	14.68
28800.000	0.78	1.56	14.59	8.0	0.37	3770.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	23.93	2.2	0.96	14.64
28861.000	0.0	1.56	14.7	8.0	0.38	3778.0	0.0	0.0	14.7	16.0	43.63	43.0	6.67	23.63	2.2	0.96	14.62
28923.000	0.0	1.56	14.47	8.0	0.37	3799.0	0.0	0.0	14.7	16.0	43.63	43.0	6.67	23.63	2.2	0.96	14.62
28984.000	0.0	1.56	14.59	8.0	0.38	3807.0	0.0	0.0	14.7	16.0	43.63	43.0	6.67	23.77	2.2	0.96	14.64
29046.000	0.78	1.56	14.59	8.0	0.34	3813.0	0.0	0.0	14.7	16.0	43.63	42.5	6.67	23.63	2.2	0.96	14.66
29109.000	0.78	1.56	14.7	8.0	0.35	3811.0	0.0	0.0	14.7	16.0	43.63	43.0	6.67	23.93	2.2	0.96	14.68
29169.000	0.78	1.56	14.7	8.0	0.37	3794.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	23.63	2.2	0.96	14.68
29232.000	0.0	1.56	14.7	8.0	0.37	3803.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	23.78	2.2	0.96	14.7
29293.000	0.0	1.56	14.7	8.0	0.4	3801.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	23.78	2.2	0.96	14.72
29355.000	0.78	1.56	14.59	8.0	0.35	3836.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	23.78	2.2	0.96	14.72
29416.000	0.78	1.56	14.7	8.0	0.37	3776.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	23.78	2.2	0.96	14.72
29478.000	0.0	1.56	14.7	8.0	0.37	3896.0	0.0	0.0	14.7	16.0	43.28	42.5	6.67	23.71	2.2	0.96	14.74
29540.000	0.78	1.56	14.7	8.0	0.37	3832.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	23.63	2.2	0.96	14.74
29602.000	0.78	1.56	14.7	8.0	0.37	3822.0	0.0	0.0	14.7	16.0	43.28	42.5	6.67	23.78	2.2	0.96	14.74
29663.000	0.78	1.56	14.7	8.0	0.37	3848.0	0.0	0.0	14.7	16.0	43.28	42.5	6.67	23.93	2.22	0.96	14.76
29725.000	0.0	1.56	14.7	8.0	0.37	3854.0	0.0	0.0	14.69	16.0	43.28	42.5	6.67	23.78	2.2	0.96	14.78
29786.000	0.0	1.56	14.7	10.0	0.37	3858.0	0.0	0.0	14.7	16.0	43.63	42.5	6.67	23.78	2.2	0.96	14.8
29848.000	0.0	1.56	14.7	8.0	0.37	3832.0	0.0	0.0	14.7	16.0	43.28	42.5	6.53	23.71	2.2	0.96	14.82
29910.000	0.0	1.56	14.81	8.0	0.37	3840.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.78	2.2	0.96	14.84
29971.000	0.0	1.56	14.81	8.0	0.37	3880.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.63	2.2	0.96	14.86
30033.000	0.0	1.56	14.81	10.0	0.37	3876.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.78	2.2	0.96	14.88
30094.000	0.0	1.56	14.81	10.0	0.37	3860.0	0.0	0.0	14.69	16.0	43.28	43.0	6.53	24.02	2.22	0.96	14.9
30155.000	-0.78	1.56	14.81	10.0	0.37	3866.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.93	2.22	0.96	14.9
30217.000	0.0	1.56	14.81	8.0	0.37	3876.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.78	2.22	0.96	14.9
30279.000	0.0	1.56	14.81	10.0	0.37	3894.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.78	2.2	0.96	14.9
30341.000	0.0	1.56	14.81	10.0	0.37	3878.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	24.01	2.22	0.96	14.92
30402.000	0.0	1.56	14.93	10.0	0.37	3874.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.86	2.2	0.96	14.94
30464.000	0.0	1.56	14.93	10.0	0.37	3872.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.78	2.2	0.96	14.96
30526.000	0.0	1.56	14.93	10.0	0.37	3872.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.78	2.2	0.96	14.96
30587.000	0.0	1.56	14.93	10.0	0.37	3898.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.78	2.2	0.96	14.96
30649.000	0.0	1.56	14.93	10.0	0.36	3908.0	0.0	0.0	14.69	16.0	43.28	42.5	6.53	23.63	2.2	0.96	14.95
30711.000	0.0	1.56	14.93	10.0	0.36	3890.0	0.0	0.0	14.69	16.0	42.93	42.5	6.53	23.41	2.2	0.96	14.93
-319463.000	0.78	-2.34	15.04	8.0	0.36	1990.0	0.0	0.0	14.68	16.0	36.6	35.5	6.67	12.12	1.8	0.86	15.3
80666.000	1.56	-2.34	15.16	8.0	0.36	2013.0	0.0	0.0	14.68	16.0	36.95	35.5	6.67	12.12	1.82	0.86	15.33
80729.000	1.56	-2.34	15.16	8.0	0.36	2029.0	0.0	0.0	14.68	16.0	36.95	36.0	6.67	12.17	1.8	0.86	15.34
80790.000	2.34	-2.34	15.27	8.0	0.36	1999.0	0.0	0.0	14.68	16.0	36.95	35.5	6.67	12.06	1.8	0.86	15.4
80851.000	3.12	-2.34	15.27	8.0	0.36	2014.0	0.0	0.0	14.68	16.0	36.95	36.0	6.82	12.23	1.82	0.86	15.4
80913.000	3.12	-2.34	15.16	8.0	0.36	2034.0	0.0	0.0	14.68	16.0	36.95	36.0	6.82	12.28	1.82	0.86	15.38
80974.000	3.12	-2.34	15.04	8.0	0.36	2031.0	0.0	0.0	14.68	16.0	36.95	36.0	6.82	12.23	1.82	0.86	15.36
81037.000	3.91	-2.34	15.04	8.0	0.36	2040.0	0.0	0.0	14.69	16.0	37.3	36.0	6.82	12.28	1.82	0.86	15.32
81098.000	3.91	-2.34	15.04	8.0	0.37	2034.0	0.0	0.0	14.69	16.0	37.3	36.0	6.82	12.4	1.82	0.86	15.28
81160.000	3.91	-2.34	15.04	8.0	0.37	2037.0	0.0	0.0	14.69	16.0	37.3	36.5	6.82	12.51	1.82	0.86	15.22
81220.000	3.91	-2.34	15.04	8.0	0.36	1998.0	0.0	0.0	14.69	16.0	37.3	36.5	6.82	12.23	1.82	0.86	15.22
81282.000	3.91	-2.34	14.93	8.0	0.37	2064.0	0.0	0.0	14.69	16.0	37.3	36.0	6.82	12.45	1.82	0.86	15.22
81344.000	3.91	-2.34	14.93	8.0	0.36	2064.0	0.0	0.0	14.69	16.0	37.3	36.5	6.82	12.45	1.82	0.86	15.16
81406.000	3.91	-2.34	14.81	8.0	0.36	2049.0	0.0	0.0	14.69	16.0	37.3	36.5	6.82	12.51	1.82	0.86	15.1
81467.000	3.91	-2.34	14.81	8.0	0.36	2062.0	0.0	0.0	14.69	16.0	37.66	36.5	6.82	12.57	1.84	0.86	15.06
81529.000	3.91	-2.34	14.7	8.0	0.36	2079.0	0.0	0.0	14.69	16.0	37.66	36.5	6.82	12.62	1.84	0.86	14.96
81591.000	3.91	-2.34	14.7	8.0	0.36	2085.0	0.0	0.0	14.69	16.0	37.66	36.5	6.82	12.67	1.84	0.86	14.86
81652.000	3.91	-2.34	14.7	8.0	0.37	2078.0	0.0	0.0	14.69	16.0	38.01	36.5	6.82	12.67	1.84	0.86	14.84
81713.000	3.91	-2.34	14.81	8.0	0.37	2098.0	0.0	0.0	14.69	16.0	37.66	37.0	6.82	12.83	1.84	0.86	14.82
81776.000	3.91	-2.34	14.7	8.0	0.38	2101.0	0.0	0.0	14.69	16.0	38.01	36.5	6.82	12.67	1.84	0.86	14.8
81837.000	3.91	-2.34	14.7	8.0	0.37	2095.0	0.0	0.0	14.69	16.0	38.01	37.0	6.82	12.95	1.84	0.86	14.8
81899.000	3.91	-2.34	14.7	8.0	0.37	2102.0	0.0	0.0	14.69	16.0	38.01	37.0	6.82	13.11	1.86	0.86	14.8
81960.000	3.91	-2.34	14.59	8.0	0.37	2115.0	0.0	0.0	14.69	16.0	38.01	37.0	6.82	12.95	1.84	0.86	14.78
82022.000	3.91	-2.34	14.59	8.0	0.34	2112.0	0.0	0.0	14.69	16.0	38.36	37.5	6.82	13.23	1.86	0.86	14.76
82083.000	3.91	-2.34	14.59	8.0	0.37	2122.0	0.0	0.0	14.69	16.0	38.36	37.5	6.82	13.23	1.86	0.88	14.74
82145.000	3.91	-2.34	14.7	8.0	0.37	2132.0	0.0	0.0	14.69	16.0	38.36	37.5	6.82	13.17	1.86	0.88	14.74
82207.000	3.91	-2.34	14.7	8.0	0.38	2139.0	0.0	0.0	14.69	16.0	38.71	37.5	6.96	13.28	1.86	0.88	14.74
82268.000	3.91	-2.34	14.7	8.0	0.37	2143.0	0.0	0.0	14.69	16.0	38.71	37.5	6.96	13.33	1.86	0.88	14.76
82330.000	3.91	-2.34	14.7	8.0	0.34	2146.0	0.0	0.0	14.72	16.0	38.71	38.0	6.96	13.34	1.86	0.88	14.78
82392.000	3.91	-2.34	14.59	8.0	0.37	2146.0	0.0	0.0	14.72	16.0	38.71	38.0	6.96	13.45	1.86	0.88	14.8
82453.000	3.91	-2.34	14.59	8.0	0.38	2144.0	0.0	0.0	14.72	16.0	38.71	38.0	6.96	13.57	1.88	0.88	14.8
82515.000	3.91	-2.34	14.7	8.0	0.38	2157.0	0.0	0.0	14.72	16.0	39.06	38.0	6.96	13.7	1.88	0.88	14.86
82576.000	4.69	-2.34	14.7	8.0	0.38	2167.0	0.0	0.0	14.72	16.0	39.06	38.0	6.96	13.52	1.86	0.88	14.92
82637.000	4.69	-2.34	14.81	8.0	0.38	2161.0	0.0	0.0	14.72	16.0	39.06	38.0	6.96	13.82	1.88	0.88	14.96
82699.000	4.69	-2.34	14.81	8.0	0.37	2178.0	0.0	0.0	14.72	16.0	39.06	38.0	6.96	13.82	1.88	0.88	15.0
82761.000	3.91	-2.34	14.7	8.0	0.38	2188.0	0.0	0.0	14.72	16.0	39.41	38.0	6.96	13.57	1.88	0.88	15.0
82822.000	4.69	-2.34	14.7	8.0	0.38	2180.0	0.0	0.0	14.72	16.0	39.41	38.0	6.96	13.76	1.88	0.88	14.94
82885.000	4.69	-2.34	14.7	8.0	0.38	2206.0	0.0	0.0	14.72	16.0	39.41	38.5	6.96	13.88	1.88	0.88	14.88
82946.000	4.69	-2.34	14.7	8.0	0.38	2197.0	0.0	0.0	14.72	16.0	39.41	38.5	7.11	13.75	1.88	0.88	14.86
83008.000	4.69	-2.34	14.7	8.0	0.38	2198.0	0.0	0.0	14.72	16.0	39.41	38.5	7.11	13.94	1.88	0.88	14.88
83069.000	4.69	-2.34	14.7	8.0	0.38	2220.0	0.0	0.0	14.73	16.0	39.77	39.0	7.11	13.93	1.88	0.88	14.94
83131.000	4.69	-2.34	14.7	8.0	0.38	2220.0	0.0	0.0	14.72	16.0	39.77	38.5	7.11	13.93	1.88	0.88	14.94
83192.000	4.69	-2.34	14.7	8.0	0.38	2225.0	0.0	0.0	14.72	16.0	39.77	39.0	7.11	14.18	1.88	0.88	14.94
83254.000	5.47	-2.34	14.81	8.0	0.38	2227.0	0.0	0.0	14.72	16.0	40.12	39.0	7.11	14.18	1.9	0.88	14.94
83315.000	4.69	-2.34	14.81	8.0	0.38	2185.0	0.0	0.0	14.72	16.0	40.12	39.0	7.11	14.24	1.9	0.88	14.92
83377.000	4.69	-2.34	14.81	8.0	0.39	2249.0	0.0	0.0	14.72	16.0	40.12	39.0	7.11	14.36	1.9	0.88	14.9
83438.000	4.69	-2.34	14.7	8.0	0.38	2238.0	0.0	0.0	14.72	16.0	40.47	39.0	7.11	14.42	1.9	0.88	14.92
83501.000	5.47	-2.34	14.7	8.0	0.39	2268.0	0.0	0.0	14.73	16.0	40.47	39.0	7.11	14.42	1.92	0.88	14.94
83562.000	5.47	-2.34	14.7	8.0	0.39	2274.0	0.0	0.0	14.72	16.0	40.47	39.5	7.11	14.67	1.9	0.88	14.92
83624.000	4.69	-2.34	14.7	8.0	0.38	2261.0	0.0	0.0	14.73	16.0	40.47	39.5	7.11	14.54	1.92	0.88	14.88
83685.000	5.47	-2.34	14.7	8.0	0.39	2285.0	0.0	0.0	14.73	16.0	40.82	39.5	7.11	14.79	1.92	0.88	14.84
83747.000	4.69	-2.34	14.7	8.0	0.39	2269.0	0.0	0.0	14.73	16.0	40.47	40.0	7.11	14.79	1.92	0.88	14.82
83808.000	5.47	-2.34	14.59	8.0	0.39	2288.0	0.0	0.0	14.73	16.0	40.82	40.0	7.11	14.54	1.92	0.88	14.8
83870.000	5.47	-2.34	14.7	8.0	0.39	2285.0	0.0	0.0	14.73	16.0	40.82	40.0	7.11	14.97	1.92	0.88	14.8
83931.000	5.47	-2.34	14.59	8.0	0.39	2303.0	0.0	0.0	14.72	16.0	40.82	40.0	7.11	14.97	1.94	0.88	14.82
83993.000	5.47	-2.34	14.7	8.0	0.39	2290.0	0.0	0.0	14.72	16.0	41.17	40.0	7.11	15.15	1.94	0.88	14.84
84054.000	4.69	-2.34	14.7	8.0	0.4	2320.0	0.0	0.0	14.73	16.0	41.17	40.0	7.11	15.04	1.94	0.88	14.84
84116.000	4.69	-2.34	14.59	8.0	0.39	2322.0	0.0	0.0	14.73	16.0	41.52	40.5	7.11	15.28	1.94	0.88	14.82
84177.000	4.69	-2.34	14.59	8.0	0.4	2312.0	0.0	0.0	14.73	16.0	41.52	41.0	7.11	15.28	1.94	0.88	14.8
84239.000	4.69	-2.34	14.47	8.0	0.4	2336.0	0.0	0.0	14.73	16.0	41.52	41.0	7.11	15.4	1.94	0.88	14.78
84301.000	4.69	-2.34	14.47	8.0	0.4	2331.0	0.0	0.0	14.76	16.0	41.88	41.5	7.11	15.53	1.94	0.88	14.8
84362.000	4.69	-2.34	14.59	8.0	0.4	2343.0	0.0	0.0	14.76	16.0	41.88	41.5	7.11	15.66	1.94	0.88	14.84
84424.000	4.69	-2.34	14.47	8.0	0.4	2343.0	0.0	0.0	14.76	16.0	41.88	41.5	7.25	15.72	1.96	0.88	14.88
84485.000	4.69	-2.34	14.59	8.0	0.4	2334.0	0.0	0.0	14.76	16.0	42.23	41.5	7.25	15.85	1.96	0.88	14.92
84547.000	5.47	-2.34	14.7	8.0	0.41	2366.0	0.0	0.0	14.75	16.0	41.88	41.5	7.25	15.92	1.96	0.88	14.98
84609.000	5.47	-2.34	14.81	8.0	0.4	2344.0	0.0	0.0	14.76	16.0	42.23	41.5	7.25	15.85	1.96	0.88	14.94
84670.000	5.47	-2.34	14.7	8.0	0.41	2360.0	0.0	0.0	14.76	16.0	42.23	41.5	7.25	16.05	1.96	0.88	14.9
84732.000	5.47	-2.34	14.7	8.0	0.41	2390.0	0.0	0.0	14.76	16.0	42.58	41.5	7.25	16.05	1.96	0.88	14.88
84794.000	5.47	-2.34	14.7	8.0	0.41	2360.0	0.0	0.0	14.75	16.0	42.23	41.5	7.25	16.18	1.98	0.88	14.86
84855.000	5.47	-2.34	14.7	8.0	0.41	2379.0	0.0	0.0	14.76	16.0	42.58	42.0	7.4	16.18	1.98	0.88	14.82
84917.000	5.47	-2.34	14.81	8.0	0.41	2390.0	0.0	0.0	14.76	16.0	42.58	42.0	7.4	16.25	1.98	0.88	14.84
84978.000	5.47	-2.34	14.7	8.0	0.41	2400.0	0.0	0.0	14.76	16.0	42.58	42.0	7.4	16.18	1.98	0.88	14.86
85040.000	6.25	-2.34	14.7	8.0	0.41	2400.0	0.0	0.0	14.76	16.0	42.93	42.0	7.4	16.43	1.98	0.88	14.88
85102.000	6.25	-2.34	14.7	8.0	0.41	2408.0	0.0	0.0	14.76	16.0	42.93	42.0	7.4	16.3	1.98	0.88	14.92
85164.000	5.47	-2.34	14.81	8.0	0.41	2429.0	0.0	0.0	14.76	16.0	42.93	42.5	7.4	16.49	1.98	0.88	14.94
85226.000	5.47	-2.34	14.81	8.0	0.41	2401.0	0.0	0.0	14.76	16.0	42.93	42.5	7.4	16.55	2.0	0.88	14.92
85287.000	5.47	-2.34	14.81	8.0	0.41	2425.0	0.0	0.0	14.76	16.0	42.93	42.5	7.4	16.56	2.0	0.88	14.9
85349.000	6.25	-2.34	14.7	8.0	0.41	2388.0	0.0	0.0	14.76	16.0	42.93	42.5	7.4	16.68	2.0	0.88	14.9
85410.000	6.25	-2.34	14.7	8.0	0.41	2487.0	0.0	0.0	14.76	16.0	42.93	42.5	7.4	16.49	1.98	0.88	14.86
85472.000	6.25	-2.34	14.81	8.0	0.41	2423.0	0.0	0.0	14.76	16.0	42.93	42.5	7.4	16.69	2.0	0.88	14.82
85534.000	6.25	-2.34	14.7	8.0	0.41	2440.0	0.0	0.0	14.76	16.0	42.93	42.5	7.4	16.75	2.0	0.88	14.82
85595.000	6.25	-2.34	14.7	8.0	0.41	2476.0	0.0	0.0	14.76	16.0	42.93	42.5	7.4	16.82	2.0	0.88	14.82
85656.000	6.25	-2.34	14.7	8.0	0.41	2447.0	0.0	0.0	14.76	16.0	42.93	42.5	7.25	16.82	2.0	0.88	14.8
85718.000	6.25	-2.34	14.7	8.0	0.43	2457.0	0.0	0.0	14.76	16.0	42.93	42.5	7.25	16.75	1.98	0.88	14.8
85779.000	6.25	-2.34	14.7	8.0	0.41	2497.0	0.0	0.0	14.76	16.0	42.93	42.5	7.25	16.75	1.98	0.88	14.8
85842.000	6.25	-2.34	14.7	8.0	0.44	2482.0	0.0	0.0	14.76	16.0	42.93	42.5	7.25	16.82	2.0	0.88	14.8
85903.000	6.25	-2.34	14.59	8.0	0.4	2470.0	0.0	0.0	14.76	16.0	42.93	42.5	7.25	16.82	2.0	0.88	14.82
85964.000	6.25	-2.34	14.7	8.0	0.38	2502.0	0.0	0.0	14.73	16.0	43.28	42.5	7.25	16.95	2.0	0.88	14.84
86026.000	6.25	-2.34	14.81	8.0	0.4	2502.0	0.0	0.0	14.73	16.0	42.93	42.5	7.25	16.95	2.0	0.88	14.84
86087.000	6.25	-2.34	14.7	8.0	0.4	2492.0	0.0	0.0	14.7	16.0	43.28	42.5	7.25	17.02	2.02	0.88	14.84
86149.000	6.25	-2.34	14.81	8.0	0.41	2519.0	0.0	0.0	14.7	16.0	43.28	42.5	7.25	17.21	2.0	0.88	14.84
86212.000	6.25	-2.34	14.81	8.0	0.41	2522.0	0.0	0.0	14.7	16.0	43.28	42.5	7.25	17.21	2.02	0.88	14.8
86272.000	6.25	-2.34	14.7	8.0	0.43	2527.0	0.0	0.0	14.7	16.0	43.28	42.5	7.25	17.21	2.02	0.88	14.76
86334.000	6.25	-2.34	14.7	8.0	0.4	2558.0	0.0	0.0	14.7	16.0	43.28	42.5	7.25	17.02	2.0	0.88	14.74
86396.000	6.25	-2.34	14.59	8.0	0.4	2530.0	0.0	0.0	14.7	16.0	43.28	42.5	7.11	17.02	2.0	0.88	14.72
86458.000	6.25	-2.34	14.47	8.0	0.4	2528.0	0.0	0.0	14.7	16.0	43.28	42.5	7.11	17.08	2.02	0.88	14.68
86520.000	5.47	-2.34	14.59	8.0	0.41	2502.0	0.0	0.0	14.7	16.0	43.28	42.5	7.11	17.33	2.02	0.88	14.66
86582.000	6.25	-2.34	14.47	8.0	0.41	2566.0	0.0	0.0	14.7	16.0	43.28	42.5	7.11	17.33	2.02	0.88	14.64
86643.000	6.25	-2.34	14.59	8.0	0.4	2566.0	0.0	0.0	14.7	16.0	43.28	42.5	7.11	17.21	2.02	0.88	14.64
86705.000	5.47	-2.34	14.59	8.0	0.4	2540.0	0.0	0.0	14.7	16.0	43.28	42.5	7.11	17.14	2.02	0.88	14.64
86767.000	6.25	-2.34	14.59	8.0	0.4	2571.0	0.0	0.0	14.7	16.0	43.63	42.5	7.11	17.14	2.02	0.88	14.66
86828.000	6.25	-2.34	14.7	8.0	0.38	2572.0	0.0	0.0	14.7	16.0	43.28	43.0	7.11	17.46	2.02	0.88	14.68
86889.000	5.47	-2.34	14.59	8.0	0.43	2578.0	0.0	0.0	14.7	16.0	43.63	42.5	7.11	17.46	2.02	0.88	14.7
86950.000	6.25	-2.34	14.59	8.0	0.4	2600.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.21	2.02	0.88	14.68
87012.000	5.47	-2.34	14.59	8.0	0.38	2610.0	0.0	0.0	14.7	16.0	43.28	42.5	7.11	17.21	2.02	0.88	14.66
87075.000	5.47	-2.34	14.47	8.0	0.4	2574.0	0.0	0.0	14.7	16.0	43.63	42.5	7.11	17.41	2.02	0.88	14.64
87136.000	6.25	-2.34	14.59	8.0	0.4	2608.0	0.0	0.0	14.7	16.0	43.28	42.5	7.11	17.33	2.02	0.88	14.64
87199.000	5.47	-2.34	14.47	8.0	0.41	2602.0	0.0	0.0	14.7	16.0	43.63	42.5	7.11	17.46	2.02	0.88	14.64
87260.000	6.25	-2.34	14.7	8.0	0.4	2610.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.46	2.02	0.88	14.66
87322.000	6.25	-2.34	14.7	8.0	0.39	2642.0	0.0	0.0	14.7	16.0	43.28	43.0	7.11	17.46	2.02	0.88	14.68
87383.000	6.25	-2.34	14.7	8.0	0.4	2631.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.59	2.02	0.88	14.7
87444.000	6.25	-2.34	14.7	8.0	0.4	2626.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.59	2.04	0.88	14.7
87507.000	6.25	-2.34	14.7	8.0	0.4	2644.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.52	2.02	0.88	14.68
87568.000	6.25	-2.34	14.7	8.0	0.4	2644.0	0.0	0.0	14.21	16.0	43.63	43.0	7.11	17.59	2.02	0.88	14.66
87630.000	5.47	-2.34	14.7	8.0	0.4	2634.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.4	2.02	0.88	14.66
87691.000	6.25	-2.34	14.47	8.0	0.39	2628.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.46	2.02	0.88	14.66
87752.000	6.25	-2.34	14.7	8.0	0.4	2654.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.72	2.04	0.88	14.68
87814.000	6.25	-2.34	14.7	8.0	0.4	2679.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.72	2.04	0.88	14.72
87876.000	6.25	-2.34	14.7	8.0	0.4	2660.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.72	2.04	0.88	14.76
87937.000	6.25	-2.34	14.7	8.0	0.4	2683.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	17.99	2.04	0.88	14.74
87999.000	6.25	-2.34	14.7	8.0	0.4	2698.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	17.98	2.04	0.88	14.72
88061.000	6.25	-2.34	14.59	8.0	0.41	2678.0	0.0	0.0	14.7	16.0	43.63	43.5	7.11	17.99	2.04	0.88	14.68
88122.000	5.47	-2.34	14.59	8.0	0.4	2698.0	0.0	0.0	14.7	16.0	43.63	43.0	7.11	17.91	2.04	0.88	14.64
88184.000	6.25	-2.34	14.47	8.0	0.4	2720.0	0.0	0.0	14.7	16.0	43.63	43.0	6.96	17.99	2.04	0.88	14.6
88246.000	5.47	-2.34	14.47	8.0	0.4	2687.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	17.98	2.04	0.9	14.62
88307.000	5.47	-2.34	14.47	8.0	0.39	2700.0	0.0	0.0	14.7	16.0	43.63	43.0	6.96	17.91	2.04	0.9	14.64
88369.000	6.25	-2.34	14.7	8.0	0.39	2724.0	0.0	0.0	14.7	16.0	43.63	43.5	6.96	17.98	2.04	0.9	14.66
88430.000	6.25	-2.34	14.59	8.0	0.4	2712.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.12	2.04	0.9	14.7
88492.000	6.25	-2.34	14.7	8.0	0.4	2733.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.24	2.06	0.9	14.74
88554.000	6.25	-2.34	14.7	8.0	0.39	2738.0	0.0	0.0	14.7	16.0	43.63	43.5	6.96	17.99	2.04	0.9	14.74
88615.000	6.25	-1.56	14.81	8.0	0.39	2738.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	17.98	2.04	0.9	14.74
88676.000	6.25	-1.56	14.7	8.0	0.4	2731.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.12	2.06	0.9	14.74
88738.000	6.25	-1.56	14.7	8.0	0.39	2749.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.12	2.06	0.9	14.74
88800.000	6.25	-1.56	14.7	8.0	0.4	2759.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.37	2.06	0.9	14.74
88862.000	6.25	-1.56	14.7	8.0	0.39	2760.0	0.0	0.0	14.7	16.0	44.34	43.5	6.96	18.18	2.06	0.9	14.72
88923.000	6.25	-1.56	14.59	8.0	0.4	2772.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.18	2.06	0.9	14.7
88985.000	5.47	-1.56	14.59	8.0	0.39	2774.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.18	2.06	0.9	14.68
89047.000	5.47	-1.56	14.47	8.0	0.39	2802.0	0.0	0.0	14.7	16.0	43.98	43.0	6.96	18.18	2.06	0.9	14.66
89108.000	6.25	-1.56	14.59	8.0	0.4	2800.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.24	2.06	0.9	14.66
89170.000	6.25	-1.56	14.7	8.0	0.39	2807.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.43	2.06	0.9	14.7
89232.000	6.25	-1.56	14.7	8.0	0.39	2826.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	18.51	2.06	0.9	14.72
89292.000	6.25	-1.56	14.7	8.0	0.39	2811.0	0.0	0.0	14.7	16.0	43.98	43.0	6.96	18.18	2.06	0.9	14.74
