##
Time	A/F Correction #1	A/F Learning #1	A/F Sensor #1	CL/OL Fueling*	Engine Load*	RPM	Feedback Knock Correction*	Fine Learning Knock Correction*	Fueling Final Base*	IAM*	Ignition Base Timing*	Ignition Total Timing	Manifold Absolute Pressure	Mass Airflow	Mass Airflow Sensor Voltage	Throttle Sensor Voltage	AEM UEGO Wideband
7456.000	-0.78	-0.78	14.7	8.0	0.35	3114.0	0.0	0.0	14.7	16.0	42.58	42.5	6.24	18.41	2.04	0.88	14.7
7518.000	0.0	-0.78	14.7	8.0	0.36	3091.0	0.0	0.0	14.7	16.0	42.58	42.5	6.24	18.41	2.06	0.9	14.7
7580.000	0.0	-0.78	14.7	8.0	0.36	3100.0	0.0	0.0	14.7	16.0	42.93	42.5	6.24	18.33	2.06	0.9	14.68
7641.000	0.0	-0.78	14.7	8.0	0.36	3131.0	0.0	0.0	14.7	16.0	42.93	42.5	6.24	18.49	2.06	0.9	14.66
7703.000	0.0	-0.78	14.59	8.0	0.36	3131.0	0.0	0.0	14.7	16.0	42.58	42.5	6.38	18.65	2.06	0.9	14.66
7765.000	-0.78	-0.78	14.59	8.0	0.35	3109.0	0.0	0.0	14.7	16.0	42.93	42.5	6.38	18.57	2.06	0.9	14.66
7825.000	-0.78	-0.78	14.59	8.0	0.36	3139.0	0.0	0.0	14.7	16.0	42.58	42.5	6.38	18.49	2.06	0.9	14.66
7888.000	-0.78	-0.78	14.47	8.0	0.36	3128.0	0.0	0.0	14.7	16.0	42.93	42.5	6.38	18.64	2.06	0.9	14.66
7949.000	-0.78	-0.78	14.59	8.0	0.36	3146.0	0.0	0.0	14.7	16.0	42.93	42.5	6.38	18.8	2.06	0.9	14.68
8011.000	0.0	-0.78	14.7	8.0	0.37	3133.0	0.0	0.0	14.7	16.0	43.28	42.5	6.38	18.95	2.06	0.9	14.7
8073.000	0.0	-0.78	14.7	8.0	0.37	3114.0	0.0	0.0	14.7	16.0	43.28	43.0	6.53	19.27	2.08	0.9	14.7
8135.000	-0.78	-0.78	14.7	8.0	0.37	3134.0	0.0	0.0	14.7	16.0	43.28	43.0	6.53	19.11	2.08	0.9	14.7
8196.000	-1.56	-0.78	14.47	8.0	0.37	3117.0	0.0	0.0	14.7	16.0	42.93	43.0	6.53	19.2	2.08	0.9	14.68
8258.000	-1.56	-0.78	14.47	8.0	0.37	3154.0	0.0	0.0	14.7	16.0	43.28	43.0	6.53	19.11	2.08	0.9	14.68
8321.000	-0.78	-0.78	14.59	8.0	0.37	3148.0	0.0	0.0	14.7	16.0	43.28	43.0	6.53	19.26	2.08	0.9	14.68
8382.000	-0.78	-0.78	14.7	8.0	0.37	3175.0	0.0	0.0	14.7	16.0	43.28	43.0	6.53	19.42	2.08	0.92	14.72
8443.000	-0.78	-0.78	14.7	8.0	0.37	3179.0	0.0	0.0	14.7	16.0	43.28	43.0	6.53	19.65	2.08	0.92	14.76
8504.000	-0.78	-0.78	14.81	8.0	0.37	3151.0	0.0	0.0	14.7	16.0	43.28	43.0	6.53	19.35	2.08	0.92	14.78
8567.000	-0.78	-0.78	14.7	8.0	0.37	3178.0	0.0	0.0	14.7	16.0	43.28	43.0	6.53	19.57	2.08	0.92	14.76
8628.000	-0.78	-0.78	14.7	8.0	0.37	3164.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	19.57	2.1	0.92	14.74
8690.000	0.0	-0.78	14.7	8.0	0.37	3179.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	19.73	2.08	0.92	14.76
8751.000	0.0	-0.78	14.7	8.0	0.37	3179.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	19.57	2.08	0.92	14.74
8813.000	0.0	-0.78	14.7	8.0	0.37	3143.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	19.42	2.08	0.92	14.74
8874.000	0.0	-0.78	14.7	8.0	0.37	3186.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	19.65	2.1	0.92	14.8
8936.000	0.0	-0.78	14.7	8.0	0.37	3216.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	19.73	2.1	0.92	14.86
8997.000	0.0	-0.78	14.81	8.0	0.37	3240.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	19.73	2.1	0.92	14.84
9059.000	0.0	-0.78	14.7	8.0	0.37	3206.0	0.0	0.0	14.7	16.0	43.28	43.0	6.67	19.73	2.08	0.92	14.86
9121.000	0.0	-0.78	14.7	8.0	0.38	3197.0	0.0	0.0	14.7	16.0	43.63	43.0	6.67	19.9	2.1	0.92	14.88
9183.000	0.78	-0.78	14.7	8.0	0.37	3187.0	0.0	0.0	14.7	16.0	43.28	43.5	6.67	19.9	2.1	0.92	14.86
9244.000	0.0	-0.78	14.81	8.0	0.38	3190.0	0.0	0.0	14.7	16.0	43.63	43.0	6.67	19.82	2.1	0.92	14.82
11916.000	0.78	-0.78	14.7	8.0	0.4	3390.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	22.58	2.18	0.96	14.82
11977.000	0.78	-0.78	14.81	8.0	0.39	3418.0	0.0	0.0	14.7	16.0	43.98	44.0	7.11	22.31	2.18	0.96	14.8
12038.000	0.78	-0.78	14.7	8.0	0.39	3418.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.31	2.16	0.96	14.78
12100.000	0.78	-0.78	14.59	8.0	0.39	3392.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.14	2.16	0.96	14.76
12161.000	0.78	-0.78	14.7	8.0	0.4	3392.0	0.0	0.0	14.99	16.0	43.98	43.5	7.11	22.14	2.16	0.96	14.76
12223.000	1.56	-0.78	14.81	8.0	0.39	3394.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.58	2.18	0.96	14.76
12284.000	0.78	-0.78	14.7	8.0	0.39	3426.0	0.0	0.0	14.7	16.0	43.98	44.0	7.11	22.31	2.16	0.96	14.78
12347.000	0.78	-0.78	14.7	8.0	0.39	3429.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.24	2.16	0.96	14.8
12408.000	1.56	-0.78	14.7	8.0	0.39	3407.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.31	2.16	0.96	14.78
12470.000	0.78	-0.78	14.7	8.0	0.39	3414.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.41	2.16	0.96	14.76
12531.000	1.56	-0.78	14.59	8.0	0.39	3445.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.49	2.18	0.96	14.74
12593.000	0.78	-0.78	14.7	8.0	0.4	3454.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	22.58	2.18	0.96	14.7
12655.000	0.78	-0.78	14.47	8.0	0.39	3437.0	0.0	0.0	14.7	16.0	43.98	44.0	7.11	22.67	2.18	0.96	14.66
12716.000	0.0	-0.78	14.47	8.0	0.39	3440.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	22.49	2.16	0.96	14.64
12779.000	0.0	-0.78	14.36	8.0	0.39	3464.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.58	2.16	0.96	14.64
12840.000	0.78	-0.78	14.59	8.0	0.39	3467.0	0.0	0.0	14.7	16.0	44.34	43.5	7.11	22.67	2.18	0.96	14.64
12901.000	0.0	-0.78	14.59	8.0	0.39	3451.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	22.58	2.18	0.96	14.66
12964.000	0.0	-0.78	14.59	8.0	0.39	3474.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	22.85	2.18	0.96	14.72
13026.000	0.78	-0.78	14.7	8.0	0.39	3474.0	0.0	0.0	14.7	16.0	43.98	43.5	7.11	23.06	2.18	0.98	14.78
13087.000	0.78	-0.78	14.7	8.0	0.4	3490.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.06	2.2	0.98	14.8
13148.000	0.78	-0.78	14.7	8.0	0.4	3496.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.06	2.2	0.98	14.82
13210.000	0.78	-0.78	14.81	8.0	0.4	3483.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.44	2.18	0.98	14.82
13272.000	0.78	-0.78	14.7	8.0	0.4	3483.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.06	2.18	0.98	14.8
13333.000	0.78	-0.78	14.81	8.0	0.4	3498.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.44	2.2	0.98	14.78
13395.000	0.78	-0.78	14.81	8.0	0.4	3512.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.45	2.2	0.98	14.78
13457.000	1.56	-0.78	14.7	8.0	0.4	3544.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.63	2.2	0.98	14.78
13518.000	0.78	-0.78	14.7	8.0	0.4	3539.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.63	2.2	0.98	14.8
13580.000	1.56	-0.78	14.7	8.0	0.4	3542.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.63	2.2	0.98	14.84
13641.000	1.56	-0.78	14.7	8.0	0.4	3549.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.74	2.2	0.98	14.84
13703.000	1.56	-0.78	14.7	8.0	0.4	3538.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.63	2.2	0.98	14.84
13801.000	1.56	-0.78	14.7	8.0	0.4	3546.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.63	2.2	0.98	14.84
13826.000	2.34	-0.78	14.81	8.0	0.4	3570.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	24.03	2.22	0.98	14.84
13888.000	1.56	-0.78	14.7	8.0	0.4	3571.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.93	2.22	0.98	14.8
13950.000	1.56	-0.78	14.7	8.0	0.4	3571.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.94	2.22	0.98	14.78
14011.000	1.56	-0.78	14.59	8.0	0.4	3594.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.83	2.2	0.98	14.76
14073.000	1.56	-0.78	14.59	8.0	0.4	3606.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	23.83	2.2	0.98	14.74
14135.000	1.56	-0.78	14.7	8.0	0.39	3620.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	23.83	2.2	0.98	14.72
14197.000	1.56	-0.78	14.7	8.0	0.39	3626.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	23.54	2.2	0.98	14.7
14258.000	1.56	-0.78	14.59	8.0	0.39	3626.0	0.0	0.0	14.98	16.0	43.98	43.5	6.96	23.63	2.2	0.98	14.72
14320.000	1.56	-0.78	14.7	8.0	0.39	3623.0	0.0	0.0	14.7	16.0	43.98	43.5	6.96	23.44	2.2	0.98	14.74
14381.000	2.34	-0.78	14.81	8.0	0.39	3626.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	23.54	2.2	0.98	14.76
14443.000	2.34	-0.78	14.81	8.0	0.39	3630.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	23.25	2.2	0.98	14.78
14504.000	1.56	-0.78	14.81	8.0	0.39	3637.0	0.0	0.0	14.7	16.0	44.34	43.5	6.82	23.63	2.2	0.98	14.78
14566.000	1.56	-0.78	14.59	8.0	0.39	3653.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	23.83	2.2	0.98	14.74
14627.000	1.56	-0.78	14.59	8.0	0.39	3637.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	23.63	2.2	0.98	14.7
14689.000	1.56	-0.78	14.59	8.0	0.39	3632.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	23.73	2.2	0.98	14.66
14750.000	1.56	-0.78	14.59	8.0	0.39	3644.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	23.83	2.2	0.98	14.64
14812.000	1.56	-0.78	14.59	8.0	0.4	3656.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	23.92	2.22	0.98	14.64
14874.000	1.56	-0.78	14.7	8.0	0.4	3651.0	0.0	0.0	14.7	16.0	44.34	44.0	6.82	24.13	2.2	0.98	14.64
14935.000	1.56	-0.78	14.7	8.0	0.4	3662.0	0.0	0.0	14.7	16.0	43.98	43.5	6.82	24.02	2.2	0.98	14.64
14997.000	1.56	-0.78	14.7	8.0	0.4	3662.0	0.0	0.0	14.7	16.0	44.34	44.0	6.82	24.41	2.22	0.98	14.66
15059.000	1.56	-0.78	14.59	8.0	0.39	3687.0	0.0	0.0	14.26	16.0	44.34	44.0	6.82	24.22	2.22	0.98	14.66
15120.000	1.56	-0.78	14.7	8.0	0.39	3692.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	24.22	2.22	0.98	14.66
15182.000	1.56	-0.78	14.7	8.0	0.4	3707.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	24.32	2.22	1.0	14.68
15243.000	2.34	-0.78	14.59	8.0	0.4	3714.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	24.71	2.24	0.98	14.7
15304.000	2.34	-0.78	14.7	8.0	0.4	3714.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	25.01	2.24	1.0	14.68
15366.000	2.34	-0.78	14.7	8.0	0.41	3716.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	24.9	2.24	1.0	14.68
15428.000	1.56	-0.78	14.7	8.0	0.41	3718.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	24.8	2.24	1.0	14.68
15490.000	2.34	-0.78	14.59	8.0	0.4	3726.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	25.01	2.24	1.0	14.68
15552.000	2.34	-0.78	14.7	8.0	0.41	3735.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	25.1	2.24	1.0	14.72
15613.000	2.34	-0.78	14.7	8.0	0.41	3750.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	25.2	2.24	1.0	14.78
15674.000	2.34	-0.78	14.81	8.0	0.41	3759.0	0.0	0.0	14.7	16.0	44.34	44.0	6.96	25.48	2.26	1.0	14.82
15736.000	3.12	-0.78	14.81	8.0	0.41	3728.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	25.9	2.28	1.0	14.86
15797.000	3.12	-0.78	14.81	8.0	0.41	3729.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	25.79	2.26	1.0	14.86
15859.000	3.12	-0.78	14.7	8.0	0.41	3744.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	25.59	2.26	1.0	14.86
15921.000	3.12	-0.78	14.7	8.0	0.42	3752.0	0.0	0.0	14.69	16.0	44.34	44.0	7.11	25.78	2.26	1.0	14.86
15982.000	3.12	-0.78	14.81	8.0	0.42	3757.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	26.51	2.28	1.0	14.85
16045.000	3.91	-0.78	14.81	8.0	0.41	3790.0	0.0	0.0	14.7	16.0	44.34	44.0	7.11	25.99	2.26	1.0	14.83
0.000	3.12	0.0	14.7	8.0	0.35	2028.0	0.0	0.0	14.69	16.0	36.6	36.0	6.67	11.93	1.82	0.86	14.8
62.000	3.12	0.0	14.7	8.0	0.35	2028.0	0.0	0.0	14.69	16.0	36.6	36.0	6.67	11.93	1.82	0.86	14.8
123.000	3.12	0.0	14.81	8.0	0.35	2036.0	0.0	0.0	14.69	16.0	36.95	36.5	6.67	12.1	1.82	0.86	14.8
185.000	3.12	0.0	14.81	8.0	0.35	2055.0	0.0	0.0	14.7	16.0	37.3	36.5	6.67	12.15	1.82	0.86	14.8
247.000	3.12	0.0	14.7	8.0	0.35	2067.0	0.0	0.0	14.69	16.0	37.3	36.5	6.67	12.15	1.82	0.86	14.8
309.000	3.12	0.0	14.81	8.0	0.35	2062.0	0.0	0.0	14.7	16.0	37.3	36.5	6.53	12.21	1.82	0.86	14.8
370.000	3.12	0.0	14.81	8.0	0.35	2096.0	0.0	0.0	14.7	16.0	37.3	36.5	6.53	12.15	1.82	0.86	14.8
432.000	3.12	0.0	14.7	8.0	0.35	2114.0	0.0	0.0	14.7	16.0	37.3	36.5	6.53	12.26	1.82	0.86	14.78
494.000	3.12	0.0	14.7	8.0	0.35	2101.0	0.0	0.0	14.7	16.0	37.3	36.5	6.53	12.26	1.82	0.86	14.76
555.000	3.12	0.0	14.7	8.0	0.35	2114.0	0.0	0.0	14.7	16.0	37.66	37.0	6.53	12.47	1.84	0.86	14.74
617.000	3.12	0.0	14.7	8.0	0.35	2158.0	0.0	0.0	14.7	16.0	38.01	37.0	6.53	12.37	1.84	0.86	14.76
678.000	3.91	0.0	14.7	8.0	0.35	2143.0	0.0	0.0	14.7	16.0	38.01	37.0	6.53	12.48	1.84	0.86	14.78
740.000	3.91	0.0	14.81	8.0	0.35	2167.0	0.0	0.0	14.7	16.0	38.01	37.5	6.53	12.7	1.84	0.86	14.8
801.000	3.91	0.0	14.81	8.0	0.35	2190.0	0.0	0.0	14.7	16.0	38.36	38.0	6.53	12.64	1.86	0.86	14.82
863.000	3.91	0.0	14.81	8.0	0.36	2193.0	0.0	0.0	14.7	16.0	38.71	38.0	6.53	12.79	1.86	0.86	14.84
925.000	3.91	0.0	14.7	8.0	0.36	2204.0	0.0	0.0	14.7	16.0	38.71	38.0	6.67	13.13	1.86	0.86	14.82
987.000	3.91	0.0	14.7	8.0	0.36	2221.0	0.0	0.0	14.7	16.0	39.06	38.5	6.67	13.2	1.86	0.86	14.8
1048.000	3.91	0.0	14.7	8.0	0.36	2221.0	0.0	0.0	14.69	16.0	39.41	39.0	6.67	13.65	1.88	0.86	14.78
1109.000	3.12	0.0	14.7	8.0	0.37	2246.0	0.0	0.0	14.7	16.0	39.41	39.0	6.67	13.64	1.88	0.86	14.76
1171.000	3.12	0.0	14.59	8.0	0.36	2236.0	0.0	0.0	14.69	16.0	39.41	39.0	6.67	13.52	1.88	0.86	14.74
1233.000	3.91	0.0	14.59	8.0	0.37	2254.0	0.0	0.0	14.7	16.0	39.77	39.0	6.67	13.9	1.88	0.86	14.72
1295.000	3.12	0.0	14.59	8.0	0.37	2282.0	0.0	0.0	14.69	16.0	40.12	39.5	6.67	14.02	1.9	0.86	14.7
1356.000	3.12	0.0	14.59	8.0	0.37	2277.0	0.0	0.0	14.69	16.0	40.12	39.5	6.67	14.15	1.9	0.86	14.7
1417.000	3.12	0.0	14.47	8.0	0.37	2305.0	0.0	0.0	14.69	16.0	40.47	39.5	6.67	14.4	1.92	0.86	14.7
1480.000	3.12	0.0	14.47	8.0	0.38	2302.0	0.0	0.0	14.69	16.0	40.82	40.0	6.67	14.53	1.92	0.86	14.7
1542.000	3.12	0.0	14.59	8.0	0.38	2320.0	0.0	0.0	14.7	16.0	40.82	40.0	6.67	14.53	1.92	0.86	14.7
1602.000	3.12	0.0	14.47	8.0	0.37	2350.0	0.0	0.0	14.7	16.0	40.82	40.0	6.67	14.47	1.92	0.86	14.68
1665.000	2.34	0.0	14.59	8.0	0.37	2346.0	0.0	0.0	14.7	16.0	40.82	40.0	6.67	14.66	1.92	0.86	14.66
1727.000	2.34	0.0	14.47	8.0	0.37	2370.0	0.0	0.0	14.7	16.0	41.17	40.5	6.67	14.79	1.92	0.86	14.66
1788.000	3.12	0.0	14.59	8.0	0.37	2376.0	0.0	0.0	14.7	16.0	41.17	40.5	6.67	14.6	1.92	0.86	14.66
1849.000	3.12	0.0	14.59	8.0	0.37	2389.0	0.0	0.0	14.7	16.0	41.17	40.5	6.67	14.73	1.92	0.84	14.7
1911.000	3.12	0.0	14.7	8.0	0.36	2412.0	0.0	0.0	14.7	16.0	41.17	40.5	6.53	14.6	1.92	0.84	14.76
1973.000	3.12	0.0	14.7	8.0	0.36	2414.0	0.0	0.0	14.7	16.0	41.17	40.5	6.53	14.53	1.92	0.82	14.82
2035.000	3.12	0.0	14.7	8.0	0.36	2428.0	0.0	0.0	14.7	16.0	41.17	40.5	6.38	14.28	1.9	0.82	14.84
2096.000	3.12	0.0	14.7	8.0	0.35	2418.0	0.0	0.0	14.7	16.0	40.47	40.0	6.24	13.9	1.9	0.82	14.86
2158.000	2.34	0.0	14.7	8.0	0.34	2418.0	0.0	0.0	14.7	16.0	40.47	40.0	6.24	13.65	1.88	0.82	14.84
2219.000	2.34	0.0	14.7	8.0	0.33	2456.0	0.0	0.0	14.7	16.0	40.12	39.5	6.09	13.65	1.88	0.82	14.8
2281.000	2.34	0.0	14.47	8.0	0.34	2459.0	0.0	0.0	14.7	16.0	40.47	39.5	5.95	13.84	1.88	0.82	14.76
2343.000	2.34	0.0	14.47	8.0	0.33	2470.0	0.0	0.0	14.7	16.0	40.12	39.5	5.95	13.64	1.9	0.82	14.74
2405.000	3.12	0.0	14.59	8.0	0.33	2484.0	0.0	0.0	14.7	16.0	40.12	39.5	5.95	13.58	1.88	0.82	14.72
2466.000	2.34	0.0	14.7	8.0	0.33	2497.0	0.0	0.0	14.7	16.0	40.12	39.5	5.95	13.65	1.9	0.82	14.7
2527.000	2.34	0.0	14.59	8.0	0.32	2495.0	0.0	0.0	14.7	16.0	40.12	39.5	5.8	13.65	1.88	0.82	14.68
2590.000	2.34	0.0	14.59	8.0	0.32	2510.0	0.0	0.0	14.7	16.0	40.12	39.5	5.8	13.65	1.88	0.82	14.66
2651.000	1.56	0.0	14.47	8.0	0.33	2512.0	0.0	0.0	14.7	16.0	40.12	39.5	5.8	13.78	1.88	0.82	14.64
2713.000	0.78	0.0	14.36	8.0	0.33	2535.0	0.0	0.0	14.7	16.0	40.12	39.5	5.8	13.84	1.9	0.82	14.62
2774.000	1.56	0.0	14.36	8.0	0.33	2546.0	0.0	0.0	14.7	16.0	40.12	39.5	5.8	13.64	1.88	0.82	14.6
2836.000	1.56	0.0	14.47	8.0	0.32	2546.0	0.0	0.0	14.7	16.0	40.12	39.5	5.8	13.84	1.9	0.82	14.62
2898.000	0.78	0.0	14.47	8.0	0.33	2550.0	0.0	0.0	14.7	16.0	40.12	39.5	5.8	13.9	1.9	0.82	14.64
2960.000	1.56	0.0	14.59	8.0	0.33	2558.0	0.0	0.0	14.7	16.0	40.12	40.0	5.66	14.02	1.9	0.82	14.66
3021.000	1.56	0.0	14.59	8.0	0.32	2584.0	0.0	0.0	14.7	16.0	40.12	40.0	5.66	13.96	1.9	0.82	14.68
3082.000	1.56	0.0	14.7	8.0	0.32	2600.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	13.9	1.9	0.82	14.7
3144.000	1.56	0.0	14.7	8.0	0.32	2600.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	13.95	1.9	0.82	14.7
3206.000	0.78	0.0	14.59	8.0	0.32	2597.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	14.02	1.9	0.82	14.68
3268.000	0.78	0.0	14.47	8.0	0.32	2598.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	14.02	1.9	0.82	14.66
3330.000	0.78	0.0	14.47	8.0	0.32	2600.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	14.09	1.9	0.82	14.64
3390.000	0.78	0.0	14.59	8.0	0.32	2612.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	13.95	1.9	0.82	14.64
3452.000	0.78	0.0	14.47	8.0	0.32	2644.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	13.9	1.9	0.82	14.64
3514.000	0.78	0.0	14.59	8.0	0.31	2641.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	13.9	1.9	0.82	14.66
3574.000	0.78	0.0	14.59	8.0	0.31	2661.0	0.0	0.0	14.7	16.0	39.77	39.5	5.66	13.9	1.9	0.82	14.68
3637.000	0.78	0.0	14.59	8.0	0.31	2674.0	0.0	0.0	14.7	16.0	40.12	39.5	5.66	13.9	1.9	0.82	14.7
3698.000	0.78	0.0	14.59	8.0	0.31	2658.0	0.0	0.0	14.7	16.0	39.77	39.0	5.66	13.78	1.9	0.82	14.7
3760.000	0.78	0.0	14.59	8.0	0.31	2672.0	0.0	0.0	14.7	16.0	39.77	39.0	5.66	13.77	1.88	0.82	14.7
3822.000	0.78	0.0	14.7	8.0	0.31	2689.0	0.0	0.0	14.7	16.0	39.77	39.0	5.51	13.78	1.9	0.82	14.72
3883.000	1.56	0.0	14.59	8.0	0.31	2664.0	0.0	0.0	14.7	16.0	39.77	39.5	5.51	13.84	1.88	0.82	14.74
3945.000	1.56	0.0	14.7	8.0	0.3	2702.0	0.0	0.0	14.7	16.0	39.77	39.0	5.51	13.77	1.88	0.8	14.78
4007.000	1.56	0.0	14.81	8.0	0.31	2702.0	0.0	0.0	14.7	16.0	39.77	39.0	5.51	13.64	1.88	0.8	14.8
4068.000	1.56	0.0	14.81	8.0	0.3	2694.0	0.0	0.0	14.7	16.0	39.41	39.0	5.51	13.52	1.88	0.8	14.82
4130.000	1.56	0.0	14.81	8.0	0.3	2726.0	0.0	0.0	14.7	16.0	39.77	39.0	5.37	13.65	1.88	0.8	14.82
4191.000	1.56	0.0	14.81	8.0	0.29	2726.0	0.0	0.0	14.7	16.0	39.41	39.0	5.37	13.52	1.88	0.8	14.8
4254.000	1.56	0.0	14.81	8.0	0.3	2727.0	0.0	0.0	14.7	16.0	39.41	39.0	5.37	13.58	1.88	0.8	14.76
4315.000	1.56	0.78	14.7	8.0	0.29	2716.0	0.0	0.0	14.7	16.0	39.41	39.0	5.37	13.52	1.88	0.8	14.74
4376.000	1.56	0.78	14.59	8.0	0.29	2754.0	0.0	0.0	14.7	16.0	39.41	39.0	5.37	13.39	1.88	0.8	14.72
4438.000	1.56	0.78	14.59	8.0	0.29	2754.0	0.0	0.0	14.7	16.0	39.41	39.0	5.37	13.39	1.88	0.8	14.68
4500.000	1.56	0.78	14.7	8.0	0.29	2737.0	0.0	0.0	14.7	16.0	39.41	39.0	5.22	13.39	1.86	0.8	14.68
4562.000	1.56	0.78	14.59	8.0	0.29	2770.0	0.0	0.0	14.7	16.0	39.41	39.0	5.22	13.39	1.88	0.8	14.68
4623.000	1.56	0.78	14.7	8.0	0.29	2780.0	0.0	0.0	14.7	16.0	39.41	39.0	5.22	13.39	1.88	0.78	14.68
4685.000	1.56	0.78	14.59	8.0	0.29	2767.0	0.0	0.0	14.7	16.0	39.41	39.0	5.22	13.45	1.88	0.78	14.68
4746.000	1.56	0.78	14.59	8.0	0.29	2784.0	0.0	0.0	14.7	16.0	39.41	39.0	5.22	13.39	1.88	0.8	14.68
4808.000	0.78	0.78	14.47	8.0	0.28	2806.0	0.0	0.0	14.7	16.0	39.06	39.0	5.22	13.39	1.88	0.78	14.66
4869.000	0.78	0.78	14.59	8.0	0.29	2794.0	0.0	0.0	14.7	16.0	39.06	38.5	5.22	13.26	1.88	0.78	14.64
4931.000	0.78	0.78	14.47	8.0	0.29	2792.0	0.0	0.0	14.7	16.0	39.41	39.0	5.22	13.52	1.88	0.78	14.64
4993.000	0.78	0.78	14.59	8.0	0.28	2842.0	0.0	0.0	14.7	16.0	39.06	38.5	5.22	13.39	1.86	0.78	14.62
5054.000	0.0	0.78	14.47	8.0	0.29	2846.0	0.0	0.0	14.7	16.0	39.41	38.5	5.22	13.26	1.88	0.78	14.62
5116.000	0.0	0.78	14.36	8.0	0.28	2841.0	0.0	0.0	14.7	16.0	39.41	39.0	5.22	13.39	1.86	0.78	14.6
5178.000	0.0	0.78	14.47	8.0	0.28	2848.0	0.0	0.0	14.7	16.0	39.06	38.5	5.22	13.26	1.88	0.78	14.58
5240.000	0.0	0.78	14.47	8.0	0.28	2848.0	0.0	0.0	14.7	16.0	39.06	38.5	5.08	13.39	1.88	0.78	14.56
5301.000	0.0	0.78	14.47	8.0	0.28	2864.0	0.0	0.0	14.7	16.0	39.41	39.0	5.08	13.32	1.88	0.78	14.56
